sku,valid_from,valid_to,price
QX-TIN-355,2025-11-06,2025-11-06,1.83
QX-TIN-355,2025-11-06,2025-12-22,1.89
QX-TIN-355,2025-12-22,2026-02-03,1.92
QX-TIN-355,2026-02-03,2026-03-10,2.06
QX-TIN-355,2026-03-10,,1.88
QX-HBC-356,2024-04-11,2025-11-25,13.16
QX-HBC-356,2025-11-25,2025-12-01,14.19
QX-HBC-356,2025-12-01,,14.11
QX-TIN-357,2024-04-21,2025-08-26,2.24
QX-TIN-357,2025-08-26,2025-08-26,2.36
QX-TIN-357,2025-08-26,2025-08-26,2.46
QX-TIN-357,2025-08-26,2026-02-04,2.52
QX-TIN-357,2026-02-04,2026-02-04,2.72
QX-TIN-357,2026-02-04,2026-02-04,2.78
QX-TIN-357,2026-02-04,,2.69
QX-PET-358,2023-12-26,2025-09-26,0.94
QX-PET-358,2025-09-26,2026-01-20,0.98
QX-PET-358,2026-01-20,2026-01-20,1.00
QX-PET-358,2026-01-20,2026-01-20,1.03
QX-PET-358,2026-01-20,2026-01-20,1.10
QX-PET-358,2026-01-20,2026-01-20,1.13
QX-PET-358,2026-01-20,,1.11
QX-CER-359,2023-12-03,2026-02-12,4.03
QX-CER-359,2026-02-12,2026-02-12,4.14
QX-CER-359,2026-02-12,,4.37
QX-DRY-360,2024-03-23,2025-06-28,3.26
QX-DRY-360,2025-06-28,,3.59
QX-HHD-361,2025-04-11,2025-12-21,7.41
QX-HHD-361,2025-12-21,,8.90
QX-DRK-362,2024-04-01,2026-03-06,3.78
QX-DRK-362,2026-03-06,2026-03-21,3.98
QX-DRK-362,2026-03-21,2026-03-21,4.12
QX-DRK-362,2026-03-21,2026-03-21,4.46
QX-DRK-362,2026-03-21,2026-03-21,4.70
QX-DRK-362,2026-03-21,2026-03-21,4.80
QX-DRK-362,2026-03-21,,4.29
QX-DRK-363,2025-03-28,2026-01-30,2.88
QX-DRK-363,2026-01-30,2026-01-30,2.93
QX-DRK-363,2026-01-30,,3.46
QX-DRY-365,2025-01-08,2026-01-13,1.15
QX-DRY-365,2026-01-13,2026-01-13,1.21
QX-DRY-365,2026-01-13,2026-03-29,1.30
QX-DRY-365,2026-03-29,2026-03-29,1.38
QX-DRY-365,2026-03-29,2026-03-29,1.44
QX-DRY-365,2026-03-29,,1.21
QX-PRO-366,2023-12-05,2026-02-21,3.66
QX-PRO-366,2026-02-21,2026-02-21,3.76
QX-PRO-366,2026-02-21,2026-02-21,3.87
QX-PRO-366,2026-02-21,2026-02-21,4.11
QX-PRO-366,2026-02-21,,4.17
QX-FRZ-367,2024-07-02,2025-12-04,3.54
QX-FRZ-367,2025-12-04,2026-01-30,3.66
QX-FRZ-367,2026-01-30,2026-01-30,3.92
QX-FRZ-367,2026-01-30,2026-02-16,4.13
QX-FRZ-367,2026-02-16,2026-02-16,4.46
QX-FRZ-367,2026-02-16,,4.19
QX-PET-368,2024-05-22,2025-07-09,4.75
QX-PET-368,2025-07-09,2025-08-23,4.92
QX-PET-368,2025-08-23,2025-11-20,5.26
QX-PET-368,2025-11-20,2025-12-30,5.55
QX-PET-368,2025-12-30,,5.34
QX-CER-369,2024-08-15,2026-02-14,3.23
QX-CER-369,2026-02-14,2026-02-14,3.29
QX-CER-369,2026-02-14,2026-02-14,3.36
QX-CER-369,2026-02-14,,3.43
QX-BWS-371,2024-03-10,2026-03-12,17.31
QX-BWS-371,2026-03-12,,18.66
QX-PET-372,2024-03-23,2025-10-09,5.84
QX-PET-372,2025-10-09,2025-12-25,6.08
QX-PET-372,2025-12-25,2026-02-27,6.42
QX-PET-372,2026-02-27,,6.36
QX-PET-373,2025-03-31,2026-02-04,8.14
QX-PET-373,2026-02-04,2026-02-04,8.83
QX-PET-373,2026-02-04,2026-02-04,9.01
QX-PET-373,2026-02-04,,9.11
QX-HHD-374,2024-08-22,2025-08-07,7.39
QX-HHD-374,2025-08-07,2025-10-02,7.80
QX-HHD-374,2025-10-02,2025-10-02,8.05
QX-HHD-374,2025-10-02,2026-02-01,8.69
QX-HHD-374,2026-02-01,2026-02-01,9.25
QX-HHD-374,2026-02-01,2026-02-01,9.71
QX-HHD-374,2026-02-01,,8.30
QX-CHL-375,2024-09-02,2025-07-29,5.05
QX-CHL-375,2025-07-29,2025-10-25,5.46
QX-CHL-375,2025-10-25,2025-10-25,5.74
QX-CHL-375,2025-10-25,2025-11-26,5.90
QX-CHL-375,2025-11-26,2025-11-26,6.20
QX-CHL-375,2025-11-26,,5.48
QX-BAK-376,2025-01-20,2026-02-20,2.55
QX-BAK-376,2026-02-20,2026-02-20,2.65
QX-BAK-376,2026-02-20,2026-03-02,2.68
QX-BAK-376,2026-03-02,2026-03-02,2.76
QX-BAK-376,2026-03-02,2026-03-02,2.80
QX-BAK-376,2026-03-02,,3.11
QX-BWS-377,2024-10-29,2025-12-05,5.50
QX-BWS-377,2025-12-05,2026-03-26,5.95
QX-BWS-377,2026-03-26,2026-03-26,6.03
QX-BWS-377,2026-03-26,2026-03-26,6.29
QX-BWS-377,2026-03-26,2026-03-26,6.49
QX-BWS-377,2026-03-26,2026-03-26,6.97
QX-BWS-377,2026-03-26,,6.59
QX-CER-378,2025-04-28,2025-07-23,1.46
QX-CER-378,2025-07-23,2026-02-01,1.50
QX-CER-378,2026-02-01,2026-02-01,1.56
QX-CER-378,2026-02-01,,1.72
QX-DRY-380,2024-08-02,2025-12-23,1.25
QX-DRY-380,2025-12-23,2025-12-23,1.28
QX-DRY-380,2025-12-23,2026-01-29,1.35
QX-DRY-380,2026-01-29,2026-01-29,1.41
QX-DRY-380,2026-01-29,2026-02-23,1.45
QX-DRY-380,2026-02-23,,1.47
QX-HHD-381,2024-02-27,2025-11-19,2.36
QX-HHD-381,2025-11-19,2025-11-19,2.42
QX-HHD-381,2025-11-19,2025-11-19,2.57
QX-HHD-381,2025-11-19,,2.57
QX-CER-382,2024-05-12,2026-02-06,1.71
QX-CER-382,2026-02-06,2026-03-06,1.78
QX-CER-382,2026-03-06,2026-03-06,1.83
QX-CER-382,2026-03-06,2026-03-06,1.89
QX-CER-382,2026-03-06,,2.03
QX-PRO-383,2024-06-04,2025-10-13,1.45
QX-PRO-383,2025-10-13,2025-10-27,1.56
QX-PRO-383,2025-10-27,2025-10-27,1.65
QX-PRO-383,2025-10-27,2026-03-01,1.74
QX-PRO-383,2026-03-01,,1.74
QX-FRZ-384,2025-03-14,2025-12-15,6.95
QX-FRZ-384,2025-12-15,2026-02-08,7.54
QX-FRZ-384,2026-02-08,2026-02-13,7.74
QX-FRZ-384,2026-02-13,2026-02-13,7.98
QX-FRZ-384,2026-02-13,,7.92
QX-BWS-386,2024-02-15,2026-03-09,24.07
QX-BWS-386,2026-03-09,2026-03-09,24.90
QX-BWS-386,2026-03-09,2026-03-09,27.10
QX-BWS-386,2026-03-09,,28.57
QX-DRK-387,2025-01-11,2026-03-20,2.28
QX-DRK-387,2026-03-20,2026-03-20,2.47
QX-DRK-387,2026-03-20,2026-03-20,2.59
QX-DRK-387,2026-03-20,2026-03-20,2.76
QX-DRK-387,2026-03-20,,2.54
QX-CHL-388,2024-05-19,2025-09-30,6.97
QX-CHL-388,2025-09-30,2026-01-17,7.47
QX-CHL-388,2026-01-17,2026-01-17,8.14
QX-CHL-388,2026-01-17,2026-01-17,8.87
QX-CHL-388,2026-01-17,,8.16
QX-CHL-389,2024-07-14,2025-07-29,12.48
QX-CHL-389,2025-07-29,2026-02-16,12.90
QX-CHL-389,2026-02-16,2026-02-16,13.33
QX-CHL-389,2026-02-16,2026-02-16,13.89
QX-CHL-389,2026-02-16,,15.03
QX-DRK-390,2024-04-12,2026-03-08,0.89
QX-DRK-390,2026-03-08,2026-03-08,0.93
QX-DRK-390,2026-03-08,2026-03-08,0.95
QX-DRK-390,2026-03-08,2026-03-08,0.99
QX-DRK-390,2026-03-08,,1.02
QX-DRK-391,2024-05-05,2026-03-03,0.61
QX-DRK-391,2026-03-03,2026-03-03,0.65
QX-DRK-391,2026-03-03,2026-03-03,0.71
QX-DRK-391,2026-03-03,2026-03-03,0.71
QX-DRK-391,2026-03-03,,0.65
QX-DRK-392,2025-05-30,2026-02-01,0.59
QX-DRK-392,2026-02-01,2026-02-01,0.64
QX-DRK-392,2026-02-01,2026-02-01,0.68
QX-DRK-392,2026-02-01,2026-02-01,0.71
QX-DRK-392,2026-02-01,2026-02-01,0.73
QX-DRK-392,2026-02-01,,0.71
QX-CHL-393,2024-07-09,2025-12-09,4.14
QX-CHL-393,2025-12-09,2025-12-09,4.34
QX-CHL-393,2025-12-09,2025-12-09,4.53
QX-CHL-393,2025-12-09,,4.75
QX-HBC-394,2025-05-26,2026-03-24,5.47
QX-HBC-394,2026-03-24,,6.20
QX-HHD-395,2025-03-03,2025-11-11,10.40
QX-HHD-395,2025-11-11,,11.89
QX-PET-396,2024-12-24,2025-07-30,8.18
QX-PET-396,2025-07-30,2025-12-14,8.50
QX-PET-396,2025-12-14,2026-02-24,8.74
QX-PET-396,2026-02-24,2026-02-24,9.22
QX-PET-396,2026-02-24,2026-02-24,9.60
QX-PET-396,2026-02-24,,9.11
QX-PRO-397,2024-09-29,2025-07-05,2.52
QX-PRO-397,2025-07-05,,2.70
QX-CER-398,2023-12-13,2025-08-14,1.81
QX-CER-398,2025-08-14,2025-08-14,1.96
QX-CER-398,2025-08-14,2025-11-06,1.98
QX-CER-398,2025-11-06,2025-11-06,2.11
QX-CER-398,2025-11-06,,2.01
QX-BWS-399,2023-12-13,2025-07-26,24.25
QX-BWS-399,2025-07-26,,25.28
QX-HBC-400,2024-12-25,2025-11-08,6.95
QX-HBC-400,2025-11-08,2026-03-02,7.46
QX-HBC-400,2026-03-02,2026-03-02,7.72
QX-HBC-400,2026-03-02,2026-03-02,8.35
QX-HBC-400,2026-03-02,,7.93
QX-BWS-402,2024-09-03,2026-02-03,28.53
QX-BWS-402,2026-02-03,2026-02-03,29.62
QX-BWS-402,2026-02-03,,31.88
QX-HHD-403,2025-03-19,2026-02-17,9.94
QX-HHD-403,2026-02-17,2026-02-17,10.40
QX-HHD-403,2026-02-17,2026-02-17,10.65
QX-HHD-403,2026-02-17,,11.58
QX-DRY-404,2025-05-13,2025-09-21,2.09
QX-DRY-404,2025-09-21,2026-02-26,2.24
QX-DRY-404,2026-02-26,,2.34
QX-PET-405,2025-03-24,2025-08-02,9.67
QX-PET-405,2025-08-02,2025-11-04,10.21
QX-PET-405,2025-11-04,,10.96
QX-HBC-406,2025-03-10,2025-09-17,12.11
QX-HBC-406,2025-09-17,2026-02-04,12.77
QX-HBC-406,2026-02-04,2026-02-04,13.75
QX-HBC-406,2026-02-04,,13.83
QX-DRY-407,2024-04-04,2026-03-03,5.68
QX-DRY-407,2026-03-03,2026-03-03,6.04
QX-DRY-407,2026-03-03,2026-03-03,6.48
QX-DRY-407,2026-03-03,2026-03-03,6.92
QX-DRY-407,2026-03-03,2026-03-03,7.13
QX-DRY-407,2026-03-03,2026-03-03,7.36
QX-DRY-407,2026-03-03,,6.78
QX-DRY-408,2023-11-08,2025-08-25,1.23
QX-DRY-408,2025-08-25,2026-03-21,1.34
QX-DRY-408,2026-03-21,2026-03-21,1.38
QX-DRY-408,2026-03-21,,1.44
QX-PRO-409,2025-05-02,2025-07-26,2.26
QX-PRO-409,2025-07-26,,2.71
QX-CHL-410,2025-02-07,2026-02-21,7.81
QX-CHL-410,2026-02-21,2026-02-21,8.09
QX-CHL-410,2026-02-21,2026-02-21,8.78
QX-CHL-410,2026-02-21,2026-02-21,9.18
QX-CHL-410,2026-02-21,2026-03-13,9.34
QX-CHL-410,2026-03-13,2026-03-13,9.75
QX-CHL-410,2026-03-13,,9.09
QX-BWS-412,2025-05-18,2025-11-17,7.28
QX-BWS-412,2025-11-17,2026-03-18,7.83
QX-BWS-412,2026-03-18,,7.59
QX-FRZ-413,2024-09-01,2026-02-26,4.14
QX-FRZ-413,2026-02-26,2026-02-26,4.20
QX-FRZ-413,2026-02-26,2026-02-26,4.27
QX-FRZ-413,2026-02-26,2026-02-26,4.61
QX-FRZ-413,2026-02-26,2026-02-26,4.67
QX-FRZ-413,2026-02-26,2026-02-26,4.93
QX-FRZ-413,2026-02-26,,5.03
QX-FRZ-414,2024-01-12,2026-02-12,3.60
QX-FRZ-414,2026-02-12,2026-02-12,3.70
QX-FRZ-414,2026-02-12,,4.01
QX-FRZ-415,2024-01-16,2026-01-25,7.52
QX-FRZ-415,2026-01-25,2026-01-25,7.77
QX-FRZ-415,2026-01-25,2026-01-25,8.28
QX-FRZ-415,2026-01-25,2026-01-25,8.72
QX-FRZ-415,2026-01-25,2026-01-25,9.12
QX-FRZ-415,2026-01-25,,8.38
QX-PET-416,2025-05-16,2025-06-30,3.56
QX-PET-416,2025-06-30,,4.30
QX-PET-417,2024-07-22,2025-11-06,3.98
QX-PET-417,2025-11-06,2025-11-06,4.10
QX-PET-417,2025-11-06,2025-11-06,4.16
QX-PET-417,2025-11-06,2025-12-13,4.48
QX-PET-417,2025-12-13,2025-12-13,4.78
QX-PET-417,2025-12-13,2025-12-13,5.03
QX-PET-417,2025-12-13,,4.20
QX-HHD-418,2025-04-27,2025-09-09,6.43
QX-HHD-418,2025-09-09,2026-01-26,6.82
QX-HHD-418,2026-01-26,2026-01-26,7.10
QX-HHD-418,2026-01-26,,7.52
QX-BAK-419,2024-12-22,2026-03-03,5.89
QX-BAK-419,2026-03-03,2026-03-03,5.97
QX-BAK-419,2026-03-03,2026-03-03,6.48
QX-BAK-419,2026-03-03,2026-03-03,6.81
QX-BAK-419,2026-03-03,2026-03-03,6.92
QX-BAK-419,2026-03-03,2026-03-08,7.28
QX-BAK-419,2026-03-08,,6.96
QX-DRK-420,2025-02-22,2025-07-30,0.61
QX-DRK-420,2025-07-30,2025-08-16,0.62
QX-DRK-420,2025-08-16,,0.64
QX-FRZ-421,2025-01-20,2025-11-09,5.81
QX-FRZ-421,2025-11-09,2025-11-09,5.96
QX-FRZ-421,2025-11-09,2025-11-09,6.38
QX-FRZ-421,2025-11-09,,6.56
QX-PET-422,2025-04-05,2025-09-06,2.26
QX-PET-422,2025-09-06,2025-12-15,2.36
QX-PET-422,2025-12-15,2025-12-15,2.51
QX-PET-422,2025-12-15,,2.43
QX-PRO-423,2024-09-06,2025-08-21,1.95
QX-PRO-423,2025-08-21,,2.14
QX-CHL-424,2024-03-19,2025-09-18,19.97
QX-CHL-424,2025-09-18,2026-01-03,21.61
QX-CHL-424,2026-01-03,2026-01-03,22.78
QX-CHL-424,2026-01-03,2026-01-03,23.65
QX-CHL-424,2026-01-03,2026-01-03,25.60
QX-CHL-424,2026-01-03,2026-01-03,27.41
QX-CHL-424,2026-01-03,,22.14
QX-BAK-425,2025-04-20,2025-11-21,1.71
QX-BAK-425,2025-11-21,2026-01-15,1.76
QX-BAK-425,2026-01-15,2026-01-15,1.83
QX-BAK-425,2026-01-15,2026-01-15,1.94
QX-BAK-425,2026-01-15,2026-01-15,2.07
QX-BAK-425,2026-01-15,,1.81
QX-DRK-426,2024-11-06,2026-02-28,1.54
QX-DRK-426,2026-02-28,2026-02-28,1.64
QX-DRK-426,2026-02-28,2026-02-28,1.67
QX-DRK-426,2026-02-28,,1.87
QX-PET-427,2024-05-06,2025-08-12,3.20
QX-PET-427,2025-08-12,,3.48
QX-DRY-429,2025-02-22,2025-09-03,1.40
QX-DRY-429,2025-09-03,2025-11-29,1.52
QX-DRY-429,2025-11-29,2026-03-03,1.61
QX-DRY-429,2026-03-03,,1.66
QX-FRZ-430,2025-02-09,2025-11-20,1.42
QX-FRZ-430,2025-11-20,2025-11-20,1.45
QX-FRZ-430,2025-11-20,2025-12-01,1.48
QX-FRZ-430,2025-12-01,2025-12-01,1.51
QX-FRZ-430,2025-12-01,,1.68
QX-CHL-431,2024-05-24,2025-11-19,4.77
QX-CHL-431,2025-11-19,2026-03-12,5.17
QX-CHL-431,2026-03-12,2026-03-12,5.28
QX-CHL-431,2026-03-12,,5.14
QX-PET-432,2024-06-08,2026-02-07,7.41
QX-PET-432,2026-02-07,,8.11
QX-CER-433,2024-08-26,2025-10-14,3.66
QX-CER-433,2025-10-14,,4.34
QX-PRO-434,2023-12-10,2025-12-26,1.05
QX-PRO-434,2025-12-26,2025-12-26,1.08
QX-PRO-434,2025-12-26,,1.26
QX-PRO-435,2024-12-08,2025-09-04,1.98
QX-PRO-435,2025-09-04,2025-12-01,2.12
QX-PRO-435,2025-12-01,2025-12-01,2.28
QX-PRO-435,2025-12-01,2025-12-01,2.46
QX-PRO-435,2025-12-01,2026-01-12,2.54
QX-PRO-435,2026-01-12,,2.30
QX-FRZ-436,2023-11-14,2026-02-22,2.99
QX-FRZ-436,2026-02-22,2026-02-22,3.07
QX-FRZ-436,2026-02-22,2026-02-22,3.24
QX-FRZ-436,2026-02-22,2026-02-22,3.41
QX-FRZ-436,2026-02-22,2026-02-22,3.50
QX-FRZ-436,2026-02-22,,3.32
QX-CHL-437,2023-11-25,2025-12-07,5.22
QX-CHL-437,2025-12-07,2025-12-07,5.31
QX-CHL-437,2025-12-07,2026-02-08,5.68
QX-CHL-437,2026-02-08,,5.82
QX-BWS-438,2025-04-24,2025-08-15,6.03
QX-BWS-438,2025-08-15,2025-11-05,6.15
QX-BWS-438,2025-11-05,2025-11-05,6.34
QX-BWS-438,2025-11-05,2025-11-19,6.83
QX-BWS-438,2025-11-19,,6.77
QX-FRZ-439,2024-03-17,2025-07-26,2.76
QX-FRZ-439,2025-07-26,2025-10-04,2.82
QX-FRZ-439,2025-10-04,2026-03-20,2.99
QX-FRZ-439,2026-03-20,2026-03-20,3.20
QX-FRZ-439,2026-03-20,,3.02
QX-HHD-440,2024-02-02,2025-08-23,6.23
QX-HHD-440,2025-08-23,2026-01-05,6.38
QX-HHD-440,2026-01-05,2026-02-07,6.46
QX-HHD-440,2026-02-07,2026-02-08,6.55
QX-HHD-440,2026-02-08,,7.03
QX-HBC-441,2024-05-31,2025-10-29,6.68
QX-HBC-441,2025-10-29,,7.43
QX-HHD-442,2025-01-06,2026-03-04,4.86
QX-HHD-442,2026-03-04,2026-03-04,5.02
QX-HHD-442,2026-03-04,2026-03-04,5.09
QX-HHD-442,2026-03-04,2026-03-04,5.35
QX-HHD-442,2026-03-04,2026-03-04,5.68
QX-HHD-442,2026-03-04,,5.12
QX-HHD-444,2024-11-19,2025-08-13,4.64
QX-HHD-444,2025-08-13,2025-11-22,4.86
QX-HHD-444,2025-11-22,,4.85
QX-PET-445,2025-03-16,2025-08-24,1.36
QX-PET-445,2025-08-24,2026-01-17,1.38
QX-PET-445,2026-01-17,,1.52
QX-TIN-446,2024-11-26,2026-02-26,2.51
QX-TIN-446,2026-02-26,2026-02-26,2.65
QX-TIN-446,2026-02-26,2026-02-26,2.71
QX-TIN-446,2026-02-26,2026-02-26,2.90
QX-TIN-446,2026-02-26,,2.66
QX-PET-449,2024-10-06,2026-03-09,8.79
QX-PET-449,2026-03-09,2026-03-09,9.15
QX-PET-449,2026-03-09,2026-03-09,9.76
QX-PET-449,2026-03-09,,10.03
QX-HHD-450,2024-09-15,2025-11-25,2.57
QX-HHD-450,2025-11-25,2026-01-25,2.76
QX-HHD-450,2026-01-25,2026-01-25,2.94
QX-HHD-450,2026-01-25,2026-01-25,3.07
QX-HHD-450,2026-01-25,2026-02-05,3.34
QX-HHD-450,2026-02-05,,2.88
QX-BWS-451,2024-11-05,2026-02-26,27.81
QX-BWS-451,2026-02-26,2026-02-26,28.35
QX-BWS-451,2026-02-26,2026-02-26,29.63
QX-BWS-451,2026-02-26,2026-02-26,30.99
QX-BWS-451,2026-02-26,,31.56
QX-HHD-452,2024-11-13,2025-10-16,2.07
QX-HHD-452,2025-10-16,2026-01-15,2.10
QX-HHD-452,2026-01-15,2026-01-15,2.25
QX-HHD-452,2026-01-15,2026-03-02,2.36
QX-HHD-452,2026-03-02,2026-03-02,2.49
QX-HHD-452,2026-03-02,,2.31
QX-PRO-453,2024-01-21,2025-10-25,2.64
QX-PRO-453,2025-10-25,2026-03-02,2.69
QX-PRO-453,2026-03-02,2026-03-02,2.89
QX-PRO-453,2026-03-02,2026-03-02,3.13
QX-PRO-453,2026-03-02,2026-03-02,3.33
QX-PRO-453,2026-03-02,,2.85
QX-CER-454,2024-01-30,2025-09-22,1.51
QX-CER-454,2025-09-22,,1.58
QX-PET-455,2024-10-05,2025-09-23,2.75
QX-PET-455,2025-09-23,2025-09-23,2.99
QX-PET-455,2025-09-23,2026-03-16,3.10
QX-PET-455,2026-03-16,,2.91
QX-PRO-456,2025-01-29,2026-01-03,4.31
QX-PRO-456,2026-01-03,2026-01-12,4.68
QX-PRO-456,2026-01-12,2026-02-16,4.79
QX-PRO-456,2026-02-16,,4.66
QX-DRY-457,2024-09-16,2025-10-14,4.57
QX-DRY-457,2025-10-14,2026-02-17,4.76
QX-DRY-457,2026-02-17,,5.51
QX-CER-458,2024-01-13,2025-08-08,3.77
QX-CER-458,2025-08-08,2025-10-06,4.02
QX-CER-458,2025-10-06,,4.13
QX-PET-459,2024-05-18,2026-01-15,1.11
QX-PET-459,2026-01-15,2026-01-15,1.16
QX-PET-459,2026-01-15,2026-01-15,1.18
QX-PET-459,2026-01-15,2026-03-24,1.20
QX-PET-459,2026-03-24,2026-03-24,1.28
QX-PET-459,2026-03-24,2026-03-24,1.31
QX-PET-459,2026-03-24,,1.21
QX-DRK-460,2025-02-27,2025-12-04,4.83
QX-DRK-460,2025-12-04,2025-12-04,5.24
QX-DRK-460,2025-12-04,2026-01-01,5.53
QX-DRK-460,2026-01-01,2026-01-01,5.70
QX-DRK-460,2026-01-01,,5.88
QX-BAK-461,2025-01-01,2026-03-05,5.13
QX-BAK-461,2026-03-05,2026-03-05,5.23
QX-BAK-461,2026-03-05,2026-03-05,5.66
QX-BAK-461,2026-03-05,2026-03-05,5.89
QX-BAK-461,2026-03-05,2026-03-05,6.24
QX-BAK-461,2026-03-05,,5.99
QX-PET-462,2023-12-12,2026-01-11,2.33
QX-PET-462,2026-01-11,2026-01-11,2.49
QX-PET-462,2026-01-11,2026-01-11,2.56
QX-PET-462,2026-01-11,,2.83
QX-TIN-463,2023-11-18,2025-09-23,1.49
QX-TIN-463,2025-09-23,2025-10-31,1.59
QX-TIN-463,2025-10-31,2025-10-31,1.69
QX-TIN-463,2025-10-31,2025-10-31,1.77
QX-TIN-463,2025-10-31,2025-11-08,1.85
QX-TIN-463,2025-11-08,,1.70
QX-BAK-464,2025-02-08,2025-08-04,6.39
QX-BAK-464,2025-08-04,2026-01-31,6.82
QX-BAK-464,2026-01-31,2026-01-31,6.98
QX-BAK-464,2026-01-31,2026-02-03,7.45
QX-BAK-464,2026-02-03,2026-02-03,7.65
QX-BAK-464,2026-02-03,2026-03-18,8.00
QX-BAK-464,2026-03-18,,7.09
QX-HBC-465,2025-02-11,2025-09-10,10.32
QX-HBC-465,2025-09-10,2026-02-11,10.86
QX-HBC-465,2026-02-11,,12.22
QX-CHL-466,2024-02-02,2025-07-05,19.17
QX-CHL-466,2025-07-05,,19.97
QX-DRK-467,2024-01-14,2025-09-08,0.58
QX-DRK-467,2025-09-08,2026-01-27,0.63
QX-DRK-467,2026-01-27,2026-01-27,0.69
QX-DRK-467,2026-01-27,2026-01-27,0.73
QX-DRK-467,2026-01-27,,0.64
QX-TIN-468,2024-08-29,2026-01-23,1.37
QX-TIN-468,2026-01-23,2026-02-01,1.48
QX-TIN-468,2026-02-01,,1.67
QX-HHD-469,2023-11-30,2026-01-19,5.17
QX-HHD-469,2026-01-19,2026-01-19,5.62
QX-HHD-469,2026-01-19,2026-01-19,5.82
QX-HHD-469,2026-01-19,2026-01-19,6.24
QX-HHD-469,2026-01-19,2026-01-19,6.78
QX-HHD-469,2026-01-19,,6.24
QX-BWS-470,2025-03-02,2026-01-28,20.75
QX-BWS-470,2026-01-28,2026-01-28,21.92
QX-BWS-470,2026-01-28,2026-01-28,23.01
QX-BWS-470,2026-01-28,2026-01-28,24.08
QX-BWS-470,2026-01-28,,22.18
QX-PET-471,2024-03-04,2025-07-11,8.23
QX-PET-471,2025-07-11,2025-08-27,8.76
QX-PET-471,2025-08-27,2025-12-21,9.53
QX-PET-471,2025-12-21,,9.82
QX-DRY-472,2024-03-12,2025-09-13,2.36
QX-DRY-472,2025-09-13,2025-09-13,2.42
QX-DRY-472,2025-09-13,2025-10-14,2.63
QX-DRY-472,2025-10-14,2025-10-25,2.68
QX-DRY-472,2025-10-25,,2.56
QX-FRZ-474,2025-02-03,2025-12-16,1.85
QX-FRZ-474,2025-12-16,2025-12-16,1.88
QX-FRZ-474,2025-12-16,2025-12-16,1.92
QX-FRZ-474,2025-12-16,2025-12-16,2.03
QX-FRZ-474,2025-12-16,2025-12-16,2.17
QX-FRZ-474,2025-12-16,2025-12-16,2.23
QX-FRZ-474,2025-12-16,,2.16
QX-CHL-475,2024-09-02,2025-09-20,7.72
QX-CHL-475,2025-09-20,2026-02-11,7.80
QX-CHL-475,2026-02-11,2026-02-11,8.44
QX-CHL-475,2026-02-11,2026-02-11,8.53
QX-CHL-475,2026-02-11,2026-02-11,8.70
QX-CHL-475,2026-02-11,,8.64
QX-PET-476,2024-06-12,2025-12-13,7.63
QX-PET-476,2025-12-13,2026-03-03,8.03
QX-PET-476,2026-03-03,,8.72
QX-BWS-477,2024-01-11,2025-10-13,25.32
QX-BWS-477,2025-10-13,2026-03-26,26.08
QX-BWS-477,2026-03-26,2026-03-26,27.08
QX-BWS-477,2026-03-26,2026-03-26,28.94
QX-BWS-477,2026-03-26,,29.27
QX-CHL-478,2024-09-16,2025-09-25,11.18
QX-CHL-478,2025-09-25,2026-01-05,12.07
QX-CHL-478,2026-01-05,2026-01-05,12.99
QX-CHL-478,2026-01-05,2026-01-05,13.39
QX-CHL-478,2026-01-05,2026-01-05,13.75
QX-CHL-478,2026-01-05,2026-01-05,14.73
QX-CHL-478,2026-01-05,,13.60
QX-TIN-480,2024-07-13,2026-02-11,2.03
QX-TIN-480,2026-02-11,2026-02-11,2.20
QX-TIN-480,2026-02-11,,2.23
QX-PET-481,2024-08-12,2025-10-26,1.52
QX-PET-481,2025-10-26,2025-12-02,1.58
QX-PET-481,2025-12-02,2026-02-01,1.63
QX-PET-481,2026-02-01,2026-02-21,1.68
QX-PET-481,2026-02-21,,1.68
QX-CHL-482,2024-05-25,2025-07-10,5.37
QX-CHL-482,2025-07-10,2026-03-08,5.57
QX-CHL-482,2026-03-08,,6.53
QX-DRK-484,2025-03-18,2025-12-05,2.90
QX-DRK-484,2025-12-05,2026-02-11,3.11
QX-DRK-484,2026-02-11,2026-02-11,3.25
QX-DRK-484,2026-02-11,2026-02-11,3.48
QX-DRK-484,2026-02-11,,3.32
QX-HBC-486,2025-02-08,2025-12-17,11.82
QX-HBC-486,2025-12-17,2026-01-06,12.07
QX-HBC-486,2026-01-06,2026-01-06,12.31
QX-HBC-486,2026-01-06,2026-01-06,12.61
QX-HBC-486,2026-01-06,2026-01-06,13.53
QX-HBC-486,2026-01-06,,12.69
QX-TIN-487,2024-07-14,2025-12-23,0.64
QX-TIN-487,2025-12-23,2025-12-23,0.65
QX-TIN-487,2025-12-23,2025-12-23,0.68
QX-TIN-487,2025-12-23,2025-12-23,0.71
QX-TIN-487,2025-12-23,2025-12-23,0.75
QX-TIN-487,2025-12-23,2025-12-23,0.80
QX-TIN-487,2025-12-23,,0.67
QX-BAK-488,2024-03-21,2025-09-16,1.02
QX-BAK-488,2025-09-16,2025-09-16,1.04
QX-BAK-488,2025-09-16,2026-01-13,1.11
QX-BAK-488,2026-01-13,,1.15
QX-DRY-489,2024-12-06,2026-01-10,2.41
QX-DRY-489,2026-01-10,2026-01-10,2.54
QX-DRY-489,2026-01-10,2026-01-10,2.70
