check_id,branch_id,competitor_id,sku,checked_on,competitor_price,our_price,checked_by
CHK-0001780,B-01,CMP-HW,QX-PRO-944,2026-05-06,3.77,3.70,E-1004
CHK-0001781,B-01,CMP-HW,QX-BWS-950,2026-05-06,17.49,18.03,E-1004
CHK-0001782,B-01,CMP-HW,QX-HHD-957,2026-05-06,2.05,2.05,E-1004
CHK-0001783,B-01,CMP-HW,QX-BWS-977,2026-05-06,23.39,24.09,E-1004
CHK-0001784,B-01,CMP-HW,QX-FRZ-983,2026-05-06,2.91,2.94,E-1004
CHK-0001785,B-01,CMP-HW,QX-HBC-048,2026-05-06,2.59,2.59,E-1004
CHK-0001786,B-01,CMP-HW,QX-BWS-050,2026-05-06,10.67,10.57,E-1004
CHK-0001787,B-01,CMP-HW,QX-DRY-075,2026-05-06,6.86,6.70,E-1004
CHK-0001788,B-01,CMP-HW,QX-CHL-091,2026-05-06,1.06,1.05,E-1004
CHK-0001789,B-01,CMP-HW,QX-HBC-107,2026-05-06,6.26,6.42,E-1004
CHK-0001790,B-01,CMP-HW,QX-DRK-133,2026-05-06,3.81,3.84,E-1004
CHK-0001791,B-01,CMP-HW,QX-CHL-136,2026-05-06,3.79,3.75,E-1004
CHK-0001792,B-01,CMP-HW,QX-PRO-171,2026-05-06,3.62,3.65,E-1004
CHK-0001793,B-01,CMP-HW,QX-TIN-175,2026-05-06,1.17,1.17,E-1004
CHK-0001794,B-01,CMP-HW,QX-DRK-176,2026-05-06,1.13,1.11,E-1004
CHK-0001795,B-01,CMP-HW,QX-DRK-177,2026-05-06,5.17,5.25,E-1004
CHK-0001796,B-01,CMP-HW,QX-HHD-182,2026-05-06,8.23,8.39,E-1004
CHK-0001797,B-01,CMP-HW,QX-DRY-193,2026-05-06,4.21,4.15,E-1004
CHK-0001798,B-01,CMP-HW,QX-CER-264,2026-05-06,3.61,3.69,E-1004
CHK-0001799,B-01,CMP-HW,QX-TIN-317,2026-05-06,1.07,1.04,E-1004
CHK-0001800,B-01,CMP-HW,QX-HBC-329,2026-05-06,9.53,9.29,E-1004
CHK-0001801,B-01,CMP-HW,QX-HBC-331,2026-05-06,13.24,13.19,E-1004
CHK-0001802,B-01,CMP-HW,QX-PRO-341,2026-05-06,2.80,2.78,E-1004
CHK-0001803,B-01,CMP-HW,QX-TIN-353,2026-05-06,2.32,2.34,E-1004
CHK-0001804,B-01,CMP-HW,QX-TIN-355,2026-05-06,1.26,1.24,E-1004
CHK-0001805,B-01,CMP-HW,QX-CHL-389,2026-05-06,5.65,5.72,E-1004
CHK-0001806,B-01,CMP-HW,QX-BAK-411,2026-05-06,3.67,3.69,E-1004
CHK-0001807,B-01,CMP-HW,QX-CER-423,2026-05-06,4.02,3.93,E-1004
CHK-0001808,B-01,CMP-HW,QX-BWS-424,2026-05-06,11.01,10.74,E-1004
CHK-0001809,B-01,CMP-HW,QX-CER-436,2026-05-06,1.47,1.45,E-1004
CHK-0001810,B-08,CMP-ON,QX-TIN-203,2026-05-07,2.02,2.07,E-891
CHK-0001811,B-08,CMP-ON,QX-PRO-213,2026-05-07,5.16,5.11,E-891
CHK-0001812,B-08,CMP-ON,QX-PRO-218,2026-05-07,2.43,2.40,E-891
CHK-0001813,B-08,CMP-ON,QX-CHL-230,2026-05-07,3.66,3.70,E-891
CHK-0001814,B-08,CMP-ON,QX-CHL-231,2026-05-07,7.87,8.06,E-891
CHK-0001815,B-08,CMP-ON,QX-PET-232,2026-05-07,4.47,4.59,E-891
CHK-0001816,B-08,CMP-ON,QX-CER-248,2026-05-07,2.91,2.86,E-891
CHK-0001817,B-08,CMP-ON,QX-HHD-252,2026-05-07,2.17,2.18,E-891
CHK-0001818,B-08,CMP-ON,QX-FRZ-259,2026-05-07,6.14,6.03,E-891
CHK-0001819,B-08,CMP-ON,QX-BAK-297,2026-05-07,7.56,7.76,E-891
CHK-0001820,B-08,CMP-ON,QX-FRZ-306,2026-05-07,4.41,4.36,E-891
CHK-0001821,B-08,CMP-ON,QX-DRY-312,2026-05-07,1.96,2.00,E-891
CHK-0001822,B-08,CMP-ON,QX-PET-333,2026-05-07,5.65,5.66,E-891
CHK-0001823,B-08,CMP-ON,QX-TIN-347,2026-05-07,2.42,2.42,E-891
CHK-0001824,B-08,CMP-ON,QX-DRY-351,2026-05-07,3.58,3.54,E-891
CHK-0001825,B-08,CMP-ON,QX-BWS-405,2026-05-07,29.41,28.84,E-891
CHK-0001826,B-08,CMP-ON,QX-FRZ-410,2026-05-07,3.64,3.72,E-891
CHK-0001827,B-08,CMP-ON,QX-CHL-424,2026-05-07,19.44,19.89,E-891
CHK-0001828,B-08,CMP-ON,QX-FRZ-442,2026-05-07,7.94,7.89,E-891
CHK-0001829,B-08,CMP-ON,QX-PET-467,2026-05-07,1.18,1.19,E-891
CHK-0001830,B-08,CMP-ON,QX-PRO-487,2026-05-07,4.13,4.12,E-891
CHK-0001831,B-08,CMP-ON,QX-HHD-511,2026-05-07,11.62,11.91,E-891
CHK-0001832,B-08,CMP-ON,QX-BWS-543,2026-05-07,11.89,11.60,E-891
CHK-0001833,B-08,CMP-ON,QX-BWS-557,2026-05-07,17.84,17.40,E-891
CHK-0001834,B-08,CMP-ON,QX-DRY-600,2026-05-07,2.68,2.71,E-891
CHK-0001835,B-08,CMP-ON,QX-BWS-614,2026-05-07,22.78,23.00,E-891
CHK-0001836,B-08,CMP-ON,QX-BAK-615,2026-05-07,2.09,2.12,E-891
CHK-0001837,B-08,CMP-ON,QX-PET-622,2026-05-07,8.17,8.09,E-891
CHK-0001838,B-08,CMP-ON,QX-PET-623,2026-05-07,9.95,9.72,E-891
CHK-0001839,B-08,CMP-ON,QX-TIN-635,2026-05-07,0.88,0.90,E-891
CHK-0001840,B-08,CMP-ON,QX-DRY-636,2026-05-07,3.74,3.78,E-891
CHK-0001841,B-08,CMP-ON,QX-PRO-688,2026-05-07,3.30,3.35,E-891
CHK-0001842,B-08,CMP-ON,QX-DRK-690,2026-05-07,2.48,2.43,E-891
CHK-0001843,B-08,CMP-ON,QX-PET-693,2026-05-07,0.98,0.95,E-891
CHK-0001844,B-08,CMP-ON,QX-BAK-706,2026-05-07,3.18,3.12,E-891
CHK-0001845,B-08,CMP-ON,QX-DRK-712,2026-05-07,5.28,5.25,E-891
CHK-0001846,B-08,CMP-ON,QX-CER-741,2026-05-07,3.01,3.02,E-891
CHK-0001847,B-08,CMP-ON,QX-PRO-761,2026-05-07,2.01,2.01,E-891
CHK-0001848,B-08,CMP-ON,QX-DRY-767,2026-05-07,1.84,1.80,E-891
CHK-0001849,B-08,CMP-ON,QX-HBC-779,2026-05-07,6.26,6.13,E-891
CHK-0001850,B-08,CMP-ON,QX-CHL-792,2026-05-07,4.70,4.63,E-891
CHK-0001851,B-08,CMP-ON,QX-TIN-826,2026-05-07,1.24,1.24,E-891
CHK-0001852,B-08,CMP-ON,QX-HHD-827,2026-05-07,4.63,4.50,E-891
CHK-0001853,B-08,CMP-ON,QX-DRY-866,2026-05-07,3.64,3.55,E-891
CHK-0001854,B-08,CMP-ON,QX-CHL-897,2026-05-07,4.64,4.62,E-891
CHK-0001855,B-08,CMP-ON,QX-BAK-941,2026-05-07,1.31,1.31,E-891
CHK-0001856,B-08,CMP-ON,QX-BWS-962,2026-05-07,35.94,36.72,E-891
CHK-0001857,B-08,CMP-ON,QX-DRK-000,2026-05-07,5.15,5.14,E-891
CHK-0001858,B-08,CMP-ON,QX-TIN-002,2026-05-07,0.95,0.95,E-891
CHK-0001859,B-08,CMP-ON,QX-PET-010,2026-05-07,10.78,10.71,E-891
CHK-0001860,B-08,CMP-ON,QX-DRY-026,2026-05-07,1.14,1.14,E-891
CHK-0001861,B-08,CMP-ON,QX-PET-037,2026-05-07,5.51,5.53,E-891
CHK-0001862,B-08,CMP-ON,QX-CER-103,2026-05-07,4.39,4.41,E-891
CHK-0001863,B-08,CMP-ON,QX-HBC-106,2026-05-07,10.63,10.48,E-891
CHK-0001864,B-08,CMP-ON,QX-TIN-108,2026-05-07,2.21,2.26,E-891
CHK-0001865,B-08,CMP-ON,QX-PRO-131,2026-05-07,4.84,4.79,E-891
CHK-0001866,B-08,CMP-ON,QX-TIN-138,2026-05-07,2.75,2.70,E-891
CHK-0001867,B-08,CMP-ON,QX-DRY-144,2026-05-07,4.48,4.40,E-891
CHK-0001868,B-08,CMP-ON,QX-BWS-280,2026-05-07,13.39,13.61,E-891
CHK-0001869,B-08,CMP-ON,QX-TIN-285,2026-05-07,0.83,0.85,E-891
CHK-0001870,B-08,CMP-ON,QX-BWS-316,2026-05-07,5.60,5.50,E-891
CHK-0001871,B-08,CMP-ON,QX-HBC-324,2026-05-07,4.37,4.49,E-891
CHK-0001872,B-08,CMP-ON,QX-HBC-325,2026-05-07,2.84,2.91,E-891
CHK-0001873,B-08,CMP-ON,QX-CHL-334,2026-05-07,17.90,17.72,E-891
CHK-0001874,B-08,CMP-ON,QX-TIN-343,2026-05-07,1.76,1.79,E-891
CHK-0001875,B-08,CMP-ON,QX-DRK-362,2026-05-07,3.55,3.46,E-891
CHK-0001876,B-08,CMP-ON,QX-TIN-383,2026-05-07,2.25,2.21,E-891
CHK-0001877,B-08,CMP-ON,QX-FRZ-385,2026-05-07,2.29,2.24,E-891
CHK-0001878,B-08,CMP-ON,QX-HHD-411,2026-05-07,6.22,6.05,E-891
CHK-0001879,B-08,CMP-ON,QX-BWS-470,2026-05-07,22.46,22.18,E-891
CHK-0001880,B-08,CMP-ON,QX-HHD-515,2026-05-07,8.01,8.17,E-891
CHK-0001881,B-08,CMP-ON,QX-PRO-580,2026-05-07,4.99,4.94,E-891
CHK-0001882,B-08,CMP-ON,QX-CER-589,2026-05-07,1.41,1.39,E-891
CHK-0001883,B-08,CMP-ON,QX-FRZ-622,2026-05-07,3.93,3.90,E-891
CHK-0001884,B-08,CMP-ON,QX-DRK-670,2026-05-07,6.37,6.35,E-891
CHK-0001885,B-08,CMP-ON,QX-TIN-677,2026-05-07,0.83,0.85,E-891
CHK-0001886,B-08,CMP-ON,QX-FRZ-680,2026-05-07,5.42,5.47,E-891
CHK-0001887,B-08,CMP-ON,QX-BWS-684,2026-05-07,25.55,25.89,E-891
CHK-0001888,B-08,CMP-ON,QX-CHL-695,2026-05-07,6.89,6.82,E-891
CHK-0001889,B-08,CMP-ON,QX-BAK-715,2026-05-07,2.51,2.52,E-891
CHK-0001890,B-08,CMP-ON,QX-CHL-734,2026-05-07,20.85,20.27,E-891
CHK-0001891,B-08,CMP-ON,QX-HHD-758,2026-05-07,11.89,11.82,E-891
CHK-0001892,B-08,CMP-ON,QX-PET-789,2026-05-07,3.97,4.02,E-891
CHK-0001893,B-08,CMP-ON,QX-TIN-819,2026-05-07,1.40,1.38,E-891
CHK-0001894,B-08,CMP-ON,QX-BWS-838,2026-05-07,13.35,13.06,E-891
CHK-0001895,B-08,CMP-ON,QX-DRY-851,2026-05-07,1.78,1.78,E-891
CHK-0001896,B-08,CMP-ON,QX-CHL-883,2026-05-07,7.04,7.05,E-891
CHK-0001897,B-08,CMP-ON,QX-FRZ-890,2026-05-07,5.39,5.47,E-891
CHK-0001898,B-08,CMP-ON,QX-BWS-897,2026-05-07,16.46,16.43,E-891
CHK-0001899,B-08,CMP-ON,QX-FRZ-928,2026-05-07,7.12,7.04,E-891
CHK-0001900,B-08,CMP-ON,QX-PRO-944,2026-05-07,3.88,3.94,E-891
CHK-0001901,B-08,CMP-ON,QX-BWS-950,2026-05-07,19.00,19.18,E-891
CHK-0001902,B-08,CMP-ON,QX-HHD-969,2026-05-07,5.38,5.32,E-891
CHK-0001903,B-08,CMP-ON,QX-FRZ-983,2026-05-07,3.14,3.13,E-891
CHK-0001904,B-08,CMP-ON,QX-HBC-004,2026-05-07,6.52,6.60,E-891
CHK-0001905,B-08,CMP-ON,QX-TIN-066,2026-05-07,2.18,2.12,E-891
CHK-0001906,B-08,CMP-ON,QX-DRY-075,2026-05-07,7.17,7.13,E-891
CHK-0001907,B-08,CMP-ON,QX-CER-077,2026-05-07,2.88,2.90,E-891
CHK-0001908,B-08,CMP-ON,QX-HHD-096,2026-05-07,6.35,6.25,E-891
CHK-0001909,B-08,CMP-ON,QX-TIN-110,2026-05-07,0.71,0.70,E-891
CHK-0001910,B-08,CMP-ON,QX-DRK-133,2026-05-07,4.04,4.09,E-891
CHK-0001911,B-08,CMP-ON,QX-HHD-168,2026-05-07,2.50,2.56,E-891
CHK-0001912,B-08,CMP-ON,QX-PRO-171,2026-05-07,3.82,3.88,E-891
CHK-0001913,B-08,CMP-ON,QX-TIN-175,2026-05-07,1.28,1.25,E-891
CHK-0001914,B-08,CMP-ON,QX-DRK-176,2026-05-07,1.17,1.18,E-891
CHK-0001915,B-08,CMP-ON,QX-DRK-177,2026-05-07,5.74,5.59,E-891
CHK-0001916,B-08,CMP-ON,QX-BAK-184,2026-05-07,7.04,6.84,E-891
CHK-0001917,B-08,CMP-ON,QX-DRY-193,2026-05-07,4.41,4.42,E-891
CHK-0001918,B-08,CMP-ON,QX-DRY-199,2026-05-07,5.62,5.48,E-891
CHK-0001919,B-08,CMP-ON,QX-HHD-231,2026-05-07,7.62,7.40,E-891
CHK-0001920,B-08,CMP-ON,QX-CER-264,2026-05-07,3.90,3.93,E-891
CHK-0001921,B-08,CMP-ON,QX-DRK-291,2026-05-07,1.53,1.50,E-891
CHK-0001922,B-08,CMP-ON,QX-HHD-295,2026-05-07,3.58,3.62,E-891
CHK-0001923,B-08,CMP-ON,QX-HBC-307,2026-05-07,10.21,10.13,E-891
CHK-0001924,B-08,CMP-ON,QX-CER-337,2026-05-07,3.11,3.09,E-891
CHK-0001925,B-08,CMP-ON,QX-PRO-341,2026-05-07,2.90,2.96,E-891
CHK-0001926,B-08,CMP-ON,QX-BWS-350,2026-05-07,7.26,7.13,E-891
CHK-0001927,B-08,CMP-ON,QX-DRK-352,2026-05-07,5.35,5.33,E-891
CHK-0001928,B-08,CMP-ON,QX-CER-371,2026-05-07,4.20,4.15,E-891
CHK-0001929,B-08,CMP-ON,QX-CHL-389,2026-05-07,6.05,6.08,E-891
CHK-0001930,B-08,CMP-ON,QX-PRO-412,2026-05-07,2.98,2.99,E-891
CHK-0001931,B-08,CMP-ON,QX-CER-423,2026-05-07,4.07,4.18,E-891
CHK-0001932,B-08,CMP-ON,QX-BWS-424,2026-05-07,11.77,11.43,E-891
CHK-0001933,B-08,CMP-ON,QX-CER-436,2026-05-07,1.55,1.54,E-891
CHK-0001934,B-09,CMP-VN,QX-CER-001,2026-05-07,3.29,2.96,E-937
CHK-0001935,B-09,CMP-VN,QX-TIN-203,2026-05-07,2.55,2.15,E-937
CHK-0001936,B-09,CMP-VN,QX-BWS-204,2026-05-07,38.60,35.53,E-937
CHK-0001937,B-09,CMP-VN,QX-PRO-218,2026-05-07,2.96,2.50,E-937
CHK-0001938,B-09,CMP-VN,QX-CHL-231,2026-05-07,9.63,8.38,E-937
CHK-0001939,B-09,CMP-VN,QX-PET-232,2026-05-07,5.37,4.77,E-937
CHK-0001940,B-09,CMP-VN,QX-CER-248,2026-05-07,3.53,2.97,E-937
CHK-0001941,B-09,CMP-VN,QX-BAK-297,2026-05-07,9.03,8.07,E-937
CHK-0001942,B-09,CMP-VN,QX-FRZ-306,2026-05-07,5.21,4.53,E-937
CHK-0001943,B-09,CMP-VN,QX-BWS-324,2026-05-07,16.96,14.45,E-937
CHK-0001944,B-09,CMP-VN,QX-BAK-335,2026-05-07,4.42,4.00,E-937
CHK-0001945,B-09,CMP-VN,QX-DRY-339,2026-05-07,1.90,1.59,E-937
CHK-0001946,B-09,CMP-VN,QX-DRY-351,2026-05-07,4.15,3.68,E-937
CHK-0001947,B-09,CMP-VN,QX-BAK-386,2026-05-07,4.99,4.24,E-937
CHK-0001948,B-09,CMP-VN,QX-BWS-405,2026-05-07,35.69,29.99,E-937
CHK-0001949,B-09,CMP-VN,QX-FRZ-410,2026-05-07,4.59,3.87,E-937
CHK-0001950,B-09,CMP-VN,QX-HBC-438,2026-05-07,14.74,12.65,E-937
CHK-0001951,B-09,CMP-VN,QX-FRZ-442,2026-05-07,9.32,8.21,E-937
CHK-0001952,B-09,CMP-VN,QX-PET-454,2026-05-07,1.42,1.28,E-937
CHK-0001953,B-09,CMP-VN,QX-DRY-476,2026-05-07,6.27,5.48,E-937
CHK-0001954,B-09,CMP-VN,QX-PRO-487,2026-05-07,4.91,4.28,E-937
CHK-0001955,B-09,CMP-VN,QX-HHD-511,2026-05-07,14.49,12.39,E-937
CHK-0001956,B-09,CMP-VN,QX-FRZ-598,2026-05-07,5.47,4.59,E-937
CHK-0001957,B-09,CMP-VN,QX-BWS-614,2026-05-07,26.61,23.92,E-937
CHK-0001958,B-09,CMP-VN,QX-BAK-615,2026-05-07,2.58,2.20,E-937
CHK-0001959,B-09,CMP-VN,QX-TIN-635,2026-05-07,1.12,0.95,E-937
CHK-0001960,B-09,CMP-VN,QX-DRY-636,2026-05-07,4.57,3.93,E-937
CHK-0001961,B-09,CMP-VN,QX-DRY-642,2026-05-07,3.46,2.89,E-937
CHK-0001962,B-09,CMP-VN,QX-PRO-660,2026-05-07,1.60,1.40,E-937
CHK-0001963,B-09,CMP-VN,QX-DRK-690,2026-05-07,2.92,2.53,E-937
CHK-0001964,B-09,CMP-VN,QX-BAK-706,2026-05-07,3.63,3.24,E-937
CHK-0001965,B-09,CMP-VN,QX-CER-741,2026-05-07,3.61,3.14,E-937
CHK-0001966,B-09,CMP-VN,QX-PRO-742,2026-05-07,4.62,4.13,E-937
CHK-0001967,B-09,CMP-VN,QX-HBC-779,2026-05-07,7.08,6.38,E-937
CHK-0001968,B-09,CMP-VN,QX-CHL-792,2026-05-07,5.50,4.82,E-937
CHK-0001969,B-09,CMP-VN,QX-CER-825,2026-05-07,4.67,4.06,E-937
CHK-0001970,B-09,CMP-VN,QX-TIN-826,2026-05-07,1.41,1.29,E-937
CHK-0001971,B-09,CMP-VN,QX-BAK-851,2026-05-07,6.75,6.15,E-937
CHK-0001972,B-09,CMP-VN,QX-TIN-860,2026-05-07,1.84,1.65,E-937
CHK-0001973,B-09,CMP-VN,QX-DRY-866,2026-05-07,4.06,3.69,E-937
CHK-0001974,B-09,CMP-VN,QX-BAK-874,2026-05-07,3.22,2.69,E-937
CHK-0001975,B-09,CMP-VN,QX-PRO-876,2026-05-07,1.30,1.09,E-937
CHK-0001976,B-09,CMP-VN,QX-DRY-913,2026-05-07,6.14,5.53,E-937
CHK-0001977,B-09,CMP-VN,QX-BAK-941,2026-05-07,1.57,1.36,E-937
CHK-0001978,B-09,CMP-VN,QX-BWS-962,2026-05-07,42.60,38.19,E-937
CHK-0001979,B-09,CMP-VN,QX-DRY-026,2026-05-07,1.33,1.19,E-937
CHK-0001980,B-09,CMP-VN,QX-DRK-028,2026-05-07,5.01,4.64,E-937
CHK-0001981,B-09,CMP-VN,QX-PET-037,2026-05-07,6.80,5.75,E-937
CHK-0001982,B-09,CMP-VN,QX-HBC-106,2026-05-07,11.83,10.90,E-937
CHK-0001983,B-09,CMP-VN,QX-TIN-108,2026-05-07,2.58,2.35,E-937
CHK-0001984,B-09,CMP-VN,QX-PRO-131,2026-05-07,5.85,4.98,E-937
CHK-0001985,B-09,CMP-VN,QX-TIN-138,2026-05-07,3.22,2.81,E-937
CHK-0001986,B-09,CMP-VN,QX-DRY-144,2026-05-07,5.39,4.58,E-937
CHK-0001987,B-09,CMP-VN,QX-DRY-179,2026-05-07,2.98,2.74,E-937
CHK-0001988,B-09,CMP-VN,QX-PRO-205,2026-05-07,3.75,3.27,E-937
CHK-0001989,B-09,CMP-VN,QX-BWS-280,2026-05-07,16.50,14.15,E-937
CHK-0001990,B-09,CMP-VN,QX-DRY-314,2026-05-07,3.14,2.68,E-937
CHK-0001991,B-09,CMP-VN,QX-BWS-316,2026-05-07,6.61,5.72,E-937
CHK-0001992,B-09,CMP-VN,QX-CHL-334,2026-05-07,21.00,18.43,E-937
CHK-0001993,B-09,CMP-VN,QX-TIN-383,2026-05-07,2.58,2.30,E-937
CHK-0001994,B-09,CMP-VN,QX-FRZ-385,2026-05-07,2.57,2.33,E-937
CHK-0001995,B-09,CMP-VN,QX-HBC-393,2026-05-07,16.70,13.96,E-937
CHK-0001996,B-09,CMP-VN,QX-CER-504,2026-05-07,1.93,1.71,E-937
CHK-0001997,B-09,CMP-VN,QX-HHD-515,2026-05-07,9.99,8.50,E-937
CHK-0001998,B-09,CMP-VN,QX-PRO-540,2026-05-07,4.39,3.78,E-937
CHK-0001999,B-09,CMP-VN,QX-PRO-580,2026-05-07,6.14,5.14,E-937
CHK-0002000,B-09,CMP-VN,QX-CER-589,2026-05-07,1.69,1.45,E-937
CHK-0002001,B-09,CMP-VN,QX-BAK-613,2026-05-07,2.58,2.33,E-937
CHK-0002002,B-09,CMP-VN,QX-HHD-660,2026-05-07,2.20,1.98,E-937
CHK-0002003,B-09,CMP-VN,QX-DRK-670,2026-05-07,7.19,6.60,E-937
CHK-0002004,B-09,CMP-VN,QX-TIN-677,2026-05-07,1.02,0.85,E-937
CHK-0002005,B-09,CMP-VN,QX-FRZ-680,2026-05-07,6.29,5.69,E-937
CHK-0002006,B-09,CMP-VN,QX-HHD-682,2026-05-07,3.97,3.33,E-937
CHK-0002007,B-09,CMP-VN,QX-BWS-684,2026-05-07,30.10,26.93,E-937
CHK-0002008,B-09,CMP-VN,QX-CHL-695,2026-05-07,8.25,7.09,E-937
CHK-0002009,B-09,CMP-VN,QX-PRO-718,2026-05-07,5.30,4.74,E-937
CHK-0002010,B-09,CMP-VN,QX-CHL-734,2026-05-07,23.00,21.08,E-937
CHK-0002011,B-09,CMP-VN,QX-HHD-758,2026-05-07,14.73,12.29,E-937
CHK-0002012,B-09,CMP-VN,QX-PET-789,2026-05-07,4.75,4.18,E-937
CHK-0002013,B-09,CMP-VN,QX-TIN-819,2026-05-07,1.64,1.44,E-937
CHK-0002014,B-09,CMP-VN,QX-BWS-838,2026-05-07,16.15,13.58,E-937
CHK-0002015,B-09,CMP-VN,QX-DRY-851,2026-05-07,2.12,1.85,E-937
CHK-0002016,B-09,CMP-VN,QX-TIN-867,2026-05-07,0.64,0.55,E-937
CHK-0002017,B-09,CMP-VN,QX-DRY-870,2026-05-07,3.24,2.86,E-937
CHK-0002018,B-09,CMP-VN,QX-FRZ-890,2026-05-07,6.18,5.69,E-937
CHK-0002019,B-09,CMP-VN,QX-PRO-922,2026-05-07,1.51,1.30,E-937
CHK-0002020,B-09,CMP-VN,QX-FRZ-928,2026-05-07,8.20,7.32,E-937
CHK-0002021,B-09,CMP-VN,QX-HHD-957,2026-05-07,2.68,2.27,E-937
CHK-0002022,B-09,CMP-VN,QX-HHD-969,2026-05-07,6.02,5.53,E-937
CHK-0002023,B-09,CMP-VN,QX-BWS-977,2026-05-07,30.90,26.66,E-937
CHK-0002024,B-09,CMP-VN,QX-HBC-048,2026-05-07,3.26,2.86,E-937
CHK-0002025,B-09,CMP-VN,QX-BWS-050,2026-05-07,13.64,11.69,E-937
CHK-0002026,B-09,CMP-VN,QX-TIN-066,2026-05-07,2.57,2.20,E-937
CHK-0002027,B-09,CMP-VN,QX-DRY-075,2026-05-07,8.33,7.42,E-937
CHK-0002028,B-09,CMP-VN,QX-CHL-091,2026-05-07,1.37,1.16,E-937
CHK-0002029,B-09,CMP-VN,QX-HBC-107,2026-05-07,7.77,7.10,E-937
CHK-0002030,B-09,CMP-VN,QX-HHD-119,2026-05-07,3.65,3.10,E-937
CHK-0002031,B-09,CMP-VN,QX-DRK-133,2026-05-07,5.09,4.25,E-937
CHK-0002032,B-09,CMP-VN,QX-HHD-182,2026-05-07,10.53,9.29,E-937
CHK-0002033,B-09,CMP-VN,QX-HHD-231,2026-05-07,8.75,7.70,E-937
CHK-0002034,B-09,CMP-VN,QX-CER-264,2026-05-07,4.60,4.09,E-937
CHK-0002035,B-09,CMP-VN,QX-BWS-271,2026-05-07,19.71,17.30,E-937
CHK-0002036,B-09,CMP-VN,QX-BWS-281,2026-05-07,18.80,16.29,E-937
CHK-0002037,B-09,CMP-VN,QX-DRK-291,2026-05-07,1.69,1.56,E-937
CHK-0002038,B-09,CMP-VN,QX-HBC-307,2026-05-07,11.57,10.54,E-937
CHK-0002039,B-09,CMP-VN,QX-TIN-317,2026-05-07,1.28,1.15,E-937
CHK-0002040,B-09,CMP-VN,QX-CER-337,2026-05-07,3.66,3.21,E-937
CHK-0002041,B-09,CMP-VN,QX-PRO-341,2026-05-07,3.38,3.08,E-937
CHK-0002042,B-09,CMP-VN,QX-DRK-352,2026-05-07,6.33,5.54,E-937
CHK-0002043,B-09,CMP-VN,QX-TIN-353,2026-05-07,2.92,2.59,E-937
CHK-0002044,B-09,CMP-VN,QX-CER-371,2026-05-07,4.83,4.32,E-937
CHK-0002045,B-09,CMP-VN,QX-PRO-373,2026-05-07,5.20,4.64,E-937
CHK-0002046,B-09,CMP-VN,QX-BAK-411,2026-05-07,4.65,4.09,E-937
CHK-0002047,B-09,CMP-VN,QX-CER-423,2026-05-07,4.74,4.35,E-937
CHK-0002048,B-09,CMP-VN,QX-BWS-424,2026-05-07,12.84,11.89,E-937
CHK-0002049,B-09,CMP-VN,QX-CER-436,2026-05-07,1.85,1.60,E-937
CHK-0002050,B-04,CMP-BG,QX-CER-001,2026-05-07,2.84,3.11,E-977
CHK-0002051,B-04,CMP-BG,QX-TIN-045,2026-05-07,1.06,1.14,E-977
CHK-0002052,B-04,CMP-BG,QX-BWS-204,2026-05-07,35.54,37.23,E-977
CHK-0002053,B-04,CMP-BG,QX-BWS-209,2026-05-07,25.90,29.08,E-977
CHK-0002054,B-04,CMP-BG,QX-PRO-213,2026-05-07,5.22,5.57,E-977
CHK-0002055,B-04,CMP-BG,QX-PRO-218,2026-05-07,2.36,2.62,E-977
CHK-0002056,B-04,CMP-BG,QX-FRZ-259,2026-05-07,5.90,6.57,E-977
CHK-0002057,B-04,CMP-BG,QX-BAK-297,2026-05-07,7.98,8.46,E-977
CHK-0002058,B-04,CMP-BG,QX-FRZ-306,2026-05-07,4.41,4.75,E-977
CHK-0002059,B-04,CMP-BG,QX-PET-333,2026-05-07,5.89,6.17,E-977
CHK-0002060,B-04,CMP-BG,QX-DRY-339,2026-05-07,1.57,1.67,E-977
CHK-0002061,B-04,CMP-BG,QX-DRY-351,2026-05-07,3.69,3.86,E-977
CHK-0002062,B-04,CMP-BG,QX-BAK-386,2026-05-07,4.22,4.45,E-977
CHK-0002063,B-04,CMP-BG,QX-BWS-405,2026-05-07,29.10,31.44,E-977
CHK-0002064,B-04,CMP-BG,QX-FRZ-410,2026-05-07,3.74,4.05,E-977
CHK-0002065,B-04,CMP-BG,QX-FRZ-442,2026-05-07,8.16,8.60,E-977
CHK-0002066,B-04,CMP-BG,QX-DRY-476,2026-05-07,5.13,5.74,E-977
CHK-0002067,B-04,CMP-BG,QX-PRO-487,2026-05-07,4.25,4.49,E-977
CHK-0002068,B-04,CMP-BG,QX-DRY-491,2026-05-07,2.75,3.00,E-977
CHK-0002069,B-04,CMP-BG,QX-HHD-511,2026-05-07,12.40,12.98,E-977
CHK-0002070,B-04,CMP-BG,QX-PET-515,2026-05-07,1.43,1.50,E-977
CHK-0002071,B-04,CMP-BG,QX-BWS-557,2026-05-07,17.55,18.97,E-977
CHK-0002072,B-04,CMP-BG,QX-FRZ-598,2026-05-07,4.34,4.81,E-977
CHK-0002073,B-04,CMP-BG,QX-DRY-600,2026-05-07,2.73,2.95,E-977
CHK-0002074,B-04,CMP-BG,QX-BWS-614,2026-05-07,22.45,25.07,E-977
CHK-0002075,B-04,CMP-BG,QX-PET-623,2026-05-07,9.43,10.59,E-977
