sale_id,line_no,sku,quantity,uom,unit_price,line_total,promotion_id
S-105906,2,QX-CHL-420,0.998,kg,13.14,13.11,
S-105906,3,QX-TIN-203,2,unit,1.95,3.90,
S-105907,1,QX-HHD-821,2,unit,7.62,15.24,PRM-023
S-105907,2,QX-HBC-222,2,unit,10.47,20.94,PRM-016
S-105907,3,QX-FRZ-346,2,unit,1.44,2.88,
S-105907,4,QX-PRO-880,0.938,kg,2.69,2.52,
S-105907,5,QX-CER-507,1,unit,2.90,2.90,
S-105907,6,QX-PET-715,1,unit,8.66,8.66,
S-105907,7,QX-DRY-276,3,unit,5.86,17.58,
S-105907,8,QX-HHD-445,1,unit,4.56,4.56,
S-105907,9,QX-PET-100,2,unit,1.34,2.68,
S-105907,10,QX-DRY-243,3,unit,4.73,14.19,
S-105908,1,QX-PRO-978,2,unit,4.12,8.24,
S-105908,2,QX-FRZ-989,2,unit,6.61,13.22,
S-105909,1,QX-CHL-215,1.047,kg,13.06,13.67,
S-105909,2,QX-PET-752,2,unit,9.03,18.06,
S-105909,3,QX-BAK-648,1.127,kg,3.21,3.62,
S-105909,4,QX-HBC-576,1,unit,13.59,13.59,
S-105909,5,QX-HBC-782,1,unit,2.26,2.26,
S-105909,6,QX-HHD-236,3,unit,11.20,33.60,
S-105909,7,QX-CER-702,2,unit,3.57,7.14,
S-105909,8,QX-HHD-736,3,unit,7.00,21.00,
S-105909,9,QX-BWS-008,2,unit,33.44,66.88,
S-105910,1,QX-FRZ-832,1,unit,7.60,7.60,
S-105910,2,QX-FRZ-396,2,unit,7.77,15.54,
S-105910,3,QX-DRK-743,2,unit,5.70,11.40,
S-105910,4,QX-CER-884,2,unit,2.33,4.66,
S-105910,5,QX-BWS-876,3,unit,6.28,18.84,
S-105910,6,QX-PRO-200,3,unit,2.72,8.16,
S-105910,7,QX-PRO-163,2,unit,3.36,6.72,
S-105910,8,QX-DRY-603,1,unit,4.44,4.44,
S-105910,9,QX-FRZ-346,2,unit,1.44,2.88,
S-105910,10,QX-PRO-409,3,unit,0.90,2.70,
S-105910,11,QX-CER-514,1,unit,2.90,2.90,
S-105910,12,QX-PRO-952,3,unit,1.42,4.26,
S-105910,13,QX-PET-974,1,unit,2.05,2.05,
S-105910,14,QX-BAK-834,2,unit,1.06,2.12,
S-105910,15,QX-TIN-915,1,unit,2.17,2.17,
S-105910,16,QX-DRY-075,1,unit,6.70,6.70,
S-105910,17,QX-CER-531,3,unit,1.79,5.37,
S-105910,18,QX-CHL-180,2,unit,2.49,4.98,
S-105910,19,QX-CER-403,3,unit,1.49,4.47,
S-105910,20,QX-BWS-298,2,unit,6.41,12.82,
S-105910,21,QX-PET-693,2,unit,0.85,1.70,
S-105910,22,QX-CHL-888,3,unit,5.79,17.37,
S-105910,23,QX-CER-522,2,unit,1.17,2.34,
S-105910,24,QX-FRZ-060,1,unit,7.21,7.21,
S-105911,1,QX-BWS-232,2,unit,32.17,64.34,
S-105912,1,QX-BAK-005,3,unit,1.00,3.00,
S-105913,1,QX-CHL-230,1,unit,3.48,3.48,PRM-001
S-105913,2,QX-TIN-557,2,unit,1.25,2.50,
S-105914,1,QX-TIN-656,2,unit,1.86,3.72,
S-105915,1,QX-BWS-283,3,unit,10.45,31.35,PRM-005
S-105915,2,QX-PET-838,2,unit,2.76,5.52,
S-105915,3,QX-BAK-682,2,unit,1.95,3.90,
S-105915,4,QX-BAK-941,1,unit,1.23,1.23,PRM-004
S-105915,5,QX-HHD-989,2,unit,3.36,6.72,
S-105915,6,QX-DRK-024,2,unit,1.51,3.02,
S-105915,7,QX-BWS-597,2,unit,21.25,42.50,
S-105915,8,QX-FRZ-185,1,unit,1.94,1.94,
S-105915,9,QX-HBC-491,2,unit,3.28,6.56,
S-105915,10,QX-TIN-651,3,unit,0.75,2.25,
S-105915,11,QX-DRK-217,2,unit,1.01,2.02,
S-105915,12,QX-DRY-308,2,unit,4.83,9.66,
S-105915,13,QX-DRK-670,2,unit,5.97,11.94,
S-105916,1,QX-DRK-152,2,unit,3.28,6.56,
S-105917,1,QX-CER-321,2,unit,4.02,8.04,
S-105917,2,QX-HBC-442,1,unit,6.98,6.98,
S-105917,3,QX-BWS-129,2,unit,26.92,53.84,
S-105917,4,QX-HHD-604,1,unit,3.89,3.89,
S-105917,5,QX-HHD-249,1,unit,5.22,5.22,PRM-041
S-105917,6,QX-HHD-023,2,unit,11.26,22.52,
S-105917,7,QX-HHD-422,2,unit,5.05,10.10,PRM-003
S-105917,8,QX-TIN-657,3,unit,2.70,8.10,
S-105917,9,QX-CER-646,2,unit,4.47,8.94,
S-105917,10,QX-TIN-881,2,unit,1.59,3.18,
S-105917,11,QX-HHD-245,3,unit,3.32,9.96,
S-105917,12,QX-CER-064,3,unit,1.70,5.10,
S-105917,13,QX-DRK-590,1,unit,1.12,1.12,PRM-031
S-105917,14,QX-HBC-794,2,unit,13.41,26.82,PRM-026
S-105918,1,QX-FRZ-947,2,unit,3.62,7.24,
S-105918,2,QX-PET-101,1,unit,3.73,3.73,
S-105918,3,QX-FRZ-921,1,unit,5.86,5.86,PRM-041
S-105918,4,QX-DRK-352,2,unit,5.01,10.02,
S-105918,5,QX-PET-515,2,unit,1.30,2.60,
S-105918,6,QX-CHL-072,1.549,kg,13.16,20.38,
S-105918,7,QX-HHD-229,2,unit,10.30,20.60,
S-1041,1,QX-CHL-211,3,unit,1.95,5.85,
S-1041,2,QX-CER-394,2,unit,4.35,8.70,
S-1041,3,QX-CHL-963,2,unit,1.51,3.02,
S-1041,4,QX-CHL-448,0.113,kg,9.96,1.13,
S-1042,1,QX-TIN-081,2,unit,2.80,5.60,
S-1042,2,QX-PRO-157,0.253,kg,2.57,0.65,PRM-011
S-1043,1,QX-FRZ-553,1,unit,5.57,5.57,
S-1043,2,QX-CER-993,2,unit,3.18,6.36,
S-1043,3,QX-TIN-701,3,unit,0.65,1.95,
S-1043,4,QX-CER-394,1,unit,4.35,4.35,
S-1043,5,QX-DRY-416,1,unit,2.08,2.08,
S-1043,6,QX-TIN-354,2,unit,1.88,3.76,
S-1043,7,QX-HHD-601,1,unit,3.32,3.32,
S-1043,8,QX-TIN-345,3,unit,0.50,1.50,
S-1043,9,QX-PRO-354,1.249,kg,2.01,2.51,
S-105919,1,QX-TIN-933,3,unit,1.37,4.11,
S-105919,2,QX-PRO-685,2,unit,1.93,3.86,PRM-005
S-105919,3,QX-BWS-167,3,unit,20.30,60.90,
S-105920,1,QX-HHD-470,2,unit,2.67,5.34,
S-105920,2,QX-TIN-937,2,unit,0.55,1.10,PRM-032
S-105920,3,QX-DRK-714,2,unit,3.68,7.36,PRM-053
S-105920,4,QX-TIN-404,2,unit,1.17,2.34,
S-105920,5,QX-CER-383,2,unit,3.71,7.42,PRM-011
S-105921,1,QX-BWS-876,3,unit,6.68,20.04,
S-105921,2,QX-PRO-412,0.49,kg,2.99,1.47,
S-105921,3,QX-BAK-243,0.371,kg,6.43,2.39,
S-105921,4,QX-TIN-647,1,unit,1.05,1.05,
S-105921,5,QX-HHD-418,2,unit,7.52,15.04,
S-105921,6,QX-DRK-974,3,unit,2.31,6.93,
S-105921,7,QX-DRK-281,2,unit,6.11,12.22,PRM-047
S-105921,8,QX-PRO-083,2,unit,2.73,5.46,
S-105921,9,QX-HHD-989,2,unit,3.57,7.14,
S-105921,10,QX-DRK-312,3,unit,0.80,2.40,
S-105921,11,QX-FRZ-662,2,unit,7.33,14.66,
S-105921,12,QX-CER-265,1,unit,3.24,3.24,
S-105922,1,QX-BWS-658,2,unit,32.43,64.86,
S-105923,1,QX-FRZ-921,2,unit,6.23,12.46,
S-105923,2,QX-DRK-994,1,unit,3.82,3.82,
S-105923,3,QX-DRK-380,2,unit,5.73,11.46,
S-105923,4,QX-HHD-512,3,unit,5.34,16.02,
S-105924,1,QX-HHD-833,2,unit,5.79,11.58,
S-105925,1,QX-TIN-861,3,unit,1.03,3.09,
S-105926,1,QX-BWS-162,3,unit,35.15,105.45,
S-105927,1,QX-DRK-822,2,unit,3.57,7.14,
S-105928,1,QX-HBC-657,2,unit,9.99,19.98,
S-105928,2,QX-DRK-330,3,unit,2.42,7.26,
S-105929,1,QX-DRY-359,1,unit,3.59,3.59,
S-105929,2,QX-DRY-350,1,unit,2.40,2.40,
S-105930,1,QX-DRK-590,1,unit,1.19,1.19,
S-105930,2,QX-TIN-677,3,unit,0.85,2.55,
S-105930,3,QX-PET-275,3,unit,7.92,23.76,
S-105930,4,QX-CER-277,3,unit,3.12,9.36,
S-105930,5,QX-DRK-796,3,unit,0.90,2.70,
S-105930,6,QX-CHL-874,3,unit,4.15,12.45,
S-105930,7,QX-TIN-698,2,unit,2.41,4.82,
S-105930,8,QX-BWS-022,2,unit,4.58,9.16,
S-105930,9,QX-BAK-518,1.384,kg,5.76,7.97,PRM-039
S-105930,10,QX-PRO-963,2.131,kg,3.65,7.78,
S-105930,11,QX-HHD-197,2,unit,1.77,3.54,
S-105930,12,QX-TIN-002,2,unit,0.95,1.90,
S-105930,13,QX-HHD-034,2,unit,7.05,14.10,
S-105930,14,QX-HHD-682,2,unit,3.20,6.40,
S-105930,15,QX-HHD-179,2,unit,11.71,23.42,
S-105930,16,QX-DRK-220,2,unit,5.47,10.94,
S-105931,1,QX-CHL-624,3,unit,2.50,7.50,
S-105931,2,QX-BAK-816,3,unit,3.07,9.21,
S-105931,3,QX-CER-531,2,unit,1.90,3.80,
S-105931,4,QX-DRY-243,3,unit,5.03,15.09,
S-105931,5,QX-CHL-136,2,unit,3.99,7.98,
S-105931,6,QX-PET-212,2,unit,2.05,4.10,
S-105931,7,QX-HBC-248,2,unit,10.62,21.24,
S-105932,1,QX-HBC-886,2,unit,6.15,12.30,
S-105932,2,QX-BWS-230,1,unit,5.54,5.54,
S-105932,3,QX-HHD-595,2,unit,3.00,6.00,
S-105932,4,QX-CER-455,1,unit,1.52,1.52,
S-105932,5,QX-PRO-587,3,unit,1.25,3.75,
S-105932,6,QX-TIN-565,1,unit,1.95,1.95,
S-105932,7,QX-HBC-548,2,unit,10.17,20.34,
S-105933,1,QX-BWS-252,2,unit,23.86,47.72,
S-105933,2,QX-PET-983,3,unit,2.01,6.03,
S-105933,3,QX-TIN-328,3,unit,2.54,7.62,
S-105933,4,QX-CHL-792,3,unit,4.63,13.89,
S-105933,5,QX-TIN-484,1,unit,1.77,1.77,
S-105933,6,QX-BWS-280,2,unit,13.61,27.22,
S-105933,7,QX-FRZ-696,2,unit,1.70,3.40,
S-105933,8,QX-TIN-915,1,unit,2.31,2.31,
S-105933,9,QX-BWS-907,3,unit,16.55,49.65,
S-105934,1,QX-BAK-120,1.46,kg,4.94,7.21,PRM-060
S-105934,2,QX-TIN-285,1,unit,0.85,0.85,
S-105934,3,QX-DRY-366,2,unit,1.55,3.10,
S-105934,4,QX-CHL-986,0.702,kg,5.65,3.97,
S-105935,1,QX-BWS-324,1,unit,13.89,13.89,
S-105936,1,QX-HBC-800,3,unit,4.30,12.90,PRM-037
S-105937,1,QX-HHD-113,1,unit,7.60,7.60,
S-105937,2,QX-CHL-287,3,unit,3.03,9.09,
S-105938,1,QX-HHD-034,1,unit,7.05,7.05,
S-105938,2,QX-DRY-030,3,unit,2.45,7.35,
S-105938,3,QX-HBC-067,2,unit,1.45,2.90,
S-105938,4,QX-BWS-116,2,unit,31.68,63.36,
S-105938,5,QX-PET-885,2,unit,3.97,7.94,
S-105938,6,QX-CHL-091,1,unit,1.12,1.12,
S-105938,7,QX-DRK-244,2,unit,1.70,3.40,
S-105938,8,QX-BAK-546,2,unit,4.17,8.34,PRM-048
S-105939,1,QX-HBC-366,2,unit,13.31,26.62,
S-105940,1,QX-CER-304,2,unit,2.25,4.50,
S-105940,2,QX-PRO-354,2.096,kg,2.01,4.21,PRM-018
S-105940,3,QX-BWS-900,2,unit,33.45,66.90,
S-105941,1,QX-CHL-078,2,unit,1.11,2.22,
S-105941,2,QX-HHD-736,1,unit,7.45,7.45,
S-105941,3,QX-DRY-476,2,unit,5.27,10.54,
S-105941,4,QX-DRK-259,1,unit,5.46,5.46,
S-105941,5,QX-DRK-059,2,unit,6.46,12.92,
S-105941,6,QX-CER-208,3,unit,1.36,4.08,
S-105941,7,QX-PET-789,1,unit,4.02,4.02,
S-105941,8,QX-DRY-158,2,unit,2.91,5.82,
S-105941,9,QX-HHD-616,2,unit,4.92,9.84,
S-105941,10,QX-CHL-595,2,unit,7.78,15.56,
S-105941,11,QX-HBC-194,3,unit,1.87,5.61,
S-105942,1,QX-PET-983,2,unit,2.01,4.02,
S-105942,2,QX-DRY-499,2,unit,4.65,9.30,
S-105942,3,QX-HHD-308,3,unit,9.41,28.23,
S-105942,4,QX-FRZ-629,2,unit,7.04,14.08,
S-105942,5,QX-CHL-448,1.002,kg,9.96,9.98,
S-105942,6,QX-PRO-899,0.983,kg,2.91,2.86,
S-105942,7,QX-HBC-324,3,unit,4.49,13.47,
S-105942,8,QX-BAK-769,3,unit,1.07,3.21,
S-105942,9,QX-DRK-312,3,unit,0.80,2.40,
S-105942,10,QX-BAK-464,0.407,kg,7.09,2.89,
S-105942,11,QX-CER-866,3,unit,4.22,12.66,
S-105942,12,QX-DRK-259,1,unit,5.46,5.46,
S-105942,13,QX-TIN-051,3,unit,1.17,3.51,
S-105942,14,QX-PRO-978,3,unit,4.38,13.14,
S-105942,15,QX-BWS-391,3,unit,21.54,64.62,
S-105943,1,QX-HBC-355,2,unit,14.11,28.22,
S-105944,1,QX-BAK-581,0.793,kg,8.63,6.84,
S-105944,2,QX-DRY-351,1,unit,3.54,3.54,
S-105945,1,QX-FRZ-525,3,unit,8.02,24.06,
S-105946,1,QX-HHD-247,2,unit,9.68,19.36,
S-105946,2,QX-FRZ-086,2,unit,2.48,4.96,
S-105946,3,QX-BWS-147,2,unit,22.66,45.32,
S-105946,4,QX-PET-717,3,unit,5.99,17.97,
S-105946,5,QX-DRK-537,2,unit,6.15,12.30,
S-105946,6,QX-FRZ-253,1,unit,6.93,6.93,
S-105946,7,QX-CER-274,3,unit,3.41,10.23,
S-105946,8,QX-FRZ-980,2,unit,2.00,4.00,
S-105946,9,QX-PRO-176,2,unit,2.30,4.60,
S-105947,1,QX-HHD-236,3,unit,11.92,35.76,
S-105947,2,QX-HBC-148,3,unit,14.18,42.54,PRM-050
S-105948,1,QX-CER-044,2,unit,4.76,9.52,
S-105948,2,QX-DRY-755,2,unit,2.41,4.82,
S-105948,3,QX-PRO-858,0.431,kg,4.21,1.81,
S-105948,4,QX-FRZ-443,3,unit,6.78,20.34,
S-105948,5,QX-BAK-722,1.079,kg,3.54,3.82,
S-105948,6,QX-HBC-240,2,unit,6.80,13.60,
S-105948,7,QX-PET-037,1,unit,5.53,5.53,
S-105948,8,QX-PRO-713,2,unit,5.41,10.82,
S-105948,9,QX-DRK-168,2,unit,4.18,8.36,
S-105948,10,QX-DRK-746,2,unit,2.79,5.58,
S-105948,11,QX-PRO-026,1,unit,2.93,2.93,
S-105948,12,QX-DRK-202,1,unit,0.70,0.70,
S-105948,13,QX-PET-515,3,unit,1.38,4.14,
S-105948,14,QX-CER-702,2,unit,3.80,7.60,
S-105948,15,QX-DRK-168,1,unit,4.18,4.18,
S-105948,16,QX-HHD-859,2,unit,3.65,7.30,
S-105948,17,QX-FRZ-389,2,unit,4.79,9.58,
S-105948,18,QX-DRY-581,3,unit,1.52,4.56,
S-105948,19,QX-CHL-114,2,unit,6.56,13.12,
S-105948,20,QX-CHL-995,1,unit,6.67,6.67,
S-105948,21,QX-PET-812,3,unit,8.74,26.22,
S-105948,22,QX-FRZ-931,1,unit,1.97,1.97,
S-105948,23,QX-BAK-948,1,unit,2.58,2.58,
S-105948,24,QX-TIN-002,2,unit,0.95,1.90,
S-105949,1,QX-TIN-456,2,unit,0.95,1.90,
S-105949,2,QX-BAK-188,2,unit,2.22,4.44,
S-105950,1,QX-BWS-151,1,unit,18.40,18.40,
S-105950,2,QX-TIN-138,2,unit,2.70,5.40,
S-105950,3,QX-HBC-902,3,unit,5.76,17.28,
S-105951,1,QX-CHL-322,2,unit,1.84,3.68,
S-105951,2,QX-FRZ-057,2,unit,6.47,12.94,
S-105951,3,QX-BAK-975,2,unit,3.74,7.48,
S-105951,4,QX-PRO-428,2,unit,3.53,7.06,
S-105951,5,QX-CHL-375,1,unit,1.35,1.35,
S-105951,6,QX-BWS-323,2,unit,30.24,60.48,
S-105951,7,QX-TIN-068,2,unit,0.70,1.40,
S-105951,8,QX-TIN-054,3,unit,2.13,6.39,
S-105951,9,QX-CER-394,2,unit,4.35,8.70,
S-105951,10,QX-FRZ-478,2,unit,7.75,15.50,
S-105952,1,QX-BAK-316,1.028,kg,6.42,6.60,
S-105952,2,QX-DRK-570,1,unit,0.70,0.70,PRM-035
S-105952,3,QX-CER-663,3,unit,1.69,5.07,
S-105952,4,QX-DRK-293,2,unit,4.95,9.90,
S-105952,5,QX-FRZ-389,1,unit,4.79,4.79,
S-105952,6,QX-FRZ-931,1,unit,1.97,1.97,
S-105952,7,QX-BWS-333,1,unit,36.30,36.30,
S-105952,8,QX-BAK-695,1,unit,1.78,1.78,PRM-021
S-105952,9,QX-DRK-113,3,unit,3.92,11.76,
S-105952,10,QX-HBC-174,3,unit,13.26,39.78,
S-105953,1,QX-FRZ-997,2,unit,7.32,14.64,
S-105954,1,QX-CHL-358,3,unit,2.81,8.43,
S-105954,2,QX-HBC-920,3,unit,1.82,5.46,
S-105954,3,QX-FRZ-251,2,unit,5.18,10.36,PRM-011
S-105954,4,QX-FRZ-799,2,unit,8.27,16.54,
S-105954,5,QX-BAK-965,3,unit,1.84,5.52,
S-105954,6,QX-TIN-710,1,unit,1.68,1.68,
S-105954,7,QX-DRK-338,1,unit,4.45,4.45,
S-105954,8,QX-DRY-293,2,unit,1.02,2.04,PRM-063
S-105954,9,QX-TIN-159,3,unit,2.31,6.93,
S-105954,10,QX-DRK-690,3,unit,2.43,7.29,
S-105954,11,QX-BWS-116,1,unit,31.68,31.68,
S-105954,12,QX-DRY-549,2,unit,3.65,7.30,PRM-008
S-105954,13,QX-FRZ-440,1,unit,3.02,3.02,
S-105954,14,QX-BWS-032,1,unit,12.04,12.04,
S-105954,15,QX-BWS-350,2,unit,7.13,14.26,
S-105954,16,QX-HHD-496,3,unit,8.82,26.46,
S-105954,17,QX-HBC-920,3,unit,1.82,5.46,
S-105954,18,QX-CER-786,1,unit,2.57,2.57,
S-105954,19,QX-CHL-072,0.792,kg,14.00,11.09,
S-105954,20,QX-HHD-225,1,unit,6.58,6.58,
S-105954,21,QX-TIN-998,1,unit,0.75,0.75,PRM-062
S-105954,22,QX-TIN-377,2,unit,1.37,2.74,
S-105955,1,QX-PRO-435,3,unit,1.26,3.78,
S-105955,2,QX-TIN-898,2,unit,2.60,5.20,
S-105955,3,QX-FRZ-718,2,unit,4.64,9.28,
S-105956,1,QX-PRO-619,2,unit,4.07,8.14,
S-105956,2,QX-DRK-352,3,unit,5.33,15.99,
S-105957,1,QX-TIN-153,1,unit,1.98,1.98,
S-105957,2,QX-PET-717,1,unit,5.99,5.99,
S-105957,3,QX-DRY-880,3,unit,6.33,18.99,
S-105958,1,QX-HHD-803,2,unit,2.10,4.20,
S-105958,2,QX-TIN-982,2,unit,2.42,4.84,
S-105959,1,QX-FRZ-478,2,unit,7.75,15.50,
S-105959,2,QX-DRY-423,2,unit,6.82,13.64,
S-105959,3,QX-BAK-426,3,unit,1.81,5.43,
S-105959,4,QX-BWS-224,2,unit,9.28,18.56,
S-105959,5,QX-CER-223,1,unit,2.02,2.02,
S-105959,6,QX-PET-916,1,unit,4.77,4.77,PRM-054
S-105959,7,QX-DRK-282,1,unit,6.18,6.18,
S-105959,8,QX-DRY-893,1,unit,6.91,6.91,
S-105959,9,QX-HHD-023,1,unit,11.98,11.98,
S-105959,10,QX-FRZ-418,2,unit,6.52,13.04,
S-105960,1,QX-HBC-344,3,unit,14.40,43.20,
S-105961,1,QX-TIN-066,1,unit,2.12,2.12,
S-105961,2,QX-BAK-599,2,unit,2.06,4.12,
S-105962,1,QX-CER-495,1,unit,3.99,3.99,
S-105962,2,QX-FRZ-813,1,unit,4.09,4.09,
S-105962,3,QX-DRK-444,3,unit,6.37,19.11,
S-105962,4,QX-TIN-267,2,unit,1.55,3.10,
S-105962,5,QX-HBC-608,3,unit,2.06,6.18,
S-105962,6,QX-CER-436,2,unit,1.54,3.08,
S-105962,7,QX-TIN-865,2,unit,1.53,3.06,
S-105962,8,QX-CHL-230,1,unit,3.70,3.70,
S-105962,9,QX-HHD-337,1,unit,6.03,6.03,
S-105962,10,QX-HBC-406,2,unit,5.82,11.64,
S-105962,11,QX-TIN-721,2,unit,2.50,5.00,
S-105962,12,QX-HBC-782,2,unit,2.40,4.80,
S-105962,13,QX-BAK-499,1.395,kg,3.16,4.41,
S-105962,14,QX-PET-684,3,unit,6.51,19.53,
S-105962,15,QX-CHL-744,1,unit,9.38,9.38,
S-105962,16,QX-CER-309,2,unit,2.92,5.84,PRM-021
S-105962,17,QX-HBC-591,1,unit,4.06,4.06,
S-105962,18,QX-DRK-390,1,unit,3.66,3.66,
S-105962,19,QX-PRO-659,1.169,kg,3.48,4.07,
S-105962,20,QX-BWS-549,1,unit,6.55,6.55,
S-105962,21,QX-BAK-794,3,unit,3.96,11.88,
S-105962,22,QX-BWS-439,2,unit,6.77,13.54,
S-105963,1,QX-CER-577,2,unit,2.77,5.54,PRM-043
S-105964,1,QX-HBC-222,1,unit,11.14,11.14,
S-105964,2,QX-TIN-045,2,unit,1.05,2.10,
S-105964,3,QX-TIN-353,2,unit,2.49,4.98,
S-105964,4,QX-TIN-721,3,unit,2.50,7.50,
S-105964,5,QX-HBC-793,2,unit,12.20,24.40,
S-105964,6,QX-BAK-929,1,unit,3.47,3.47,PRM-023
S-105964,7,QX-DRK-521,1,unit,5.99,5.99,
S-105964,8,QX-PRO-368,0.686,kg,2.69,1.85,
S-105964,9,QX-BWS-111,2,unit,10.83,21.66,
S-105964,10,QX-HBC-465,2,unit,12.22,24.44,
S-105964,11,QX-PET-708,2,unit,8.47,16.94,
S-105964,12,QX-HBC-245,1,unit,8.57,8.57,
S-105965,1,QX-FRZ-143,1,unit,4.60,4.60,
S-105966,1,QX-DRK-168,2,unit,4.18,8.36,
S-105966,2,QX-CHL-424,2.185,kg,19.89,43.46,
S-105966,3,QX-FRZ-975,1,unit,8.06,8.06,
S-105966,4,QX-PRO-596,1.683,kg,2.09,3.52,
S-105966,5,QX-FRZ-566,2,unit,4.24,8.48,PRM-018
S-105966,6,QX-BAK-303,1,unit,2.63,2.63,
S-105966,7,QX-BWS-505,2,unit,24.12,48.24,
S-105966,8,QX-DRY-250,3,unit,3.12,9.36,
S-105966,9,QX-FRZ-640,1,unit,3.75,3.75,
S-105967,1,QX-BAK-752,2,unit,2.92,5.84,
S-105967,2,QX-PRO-321,1.762,kg,3.54,6.24,
S-105967,3,QX-HBC-920,2,unit,1.82,3.64,
S-105967,4,QX-FRZ-214,3,unit,2.73,8.19,PRM-020
S-105967,5,QX-DRY-491,2,unit,2.75,5.50,
S-105967,6,QX-HHD-203,2,unit,11.07,22.14,
S-105967,7,QX-FRZ-966,2,unit,4.16,8.32,
S-105967,8,QX-DRY-772,1,unit,3.09,3.09,
S-105967,9,QX-HHD-100,1,unit,8.98,8.98,
S-105967,10,QX-FRZ-338,1,unit,7.03,7.03,
S-105967,11,QX-FRZ-056,3,unit,3.49,10.47,
S-105968,1,QX-DRK-302,2,unit,3.34,6.68,
S-105968,2,QX-CER-996,2,unit,2.39,4.78,
S-105968,3,QX-CER-069,2,unit,1.91,3.82,
S-105968,4,QX-BAK-340,2,unit,0.95,1.90,
S-105968,5,QX-DRK-319,2,unit,2.42,4.84,
S-105968,6,QX-CER-444,2,unit,1.75,3.50,
S-105968,7,QX-CHL-334,1.31,kg,17.72,23.21,
S-105968,8,QX-DRK-085,2,unit,3.55,7.10,
S-105968,9,QX-CER-364,3,unit,2.47,7.41,
S-105968,10,QX-CER-358,2,unit,4.37,8.74,
S-105968,11,QX-PRO-238,1.85,kg,2.21,4.09,
S-105968,12,QX-BAK-794,3,unit,3.96,11.88,
S-105968,13,QX-CER-277,1,unit,3.12,3.12,
S-105968,14,QX-DRK-005,3,unit,1.84,5.52,
S-105968,15,QX-CER-999,1,unit,4.41,4.41,PRM-058
S-105968,16,QX-BWS-281,1,unit,15.66,15.66,
S-105969,1,QX-DRY-311,2,unit,3.28,6.56,
S-105969,2,QX-BAK-275,1,unit,1.21,1.21,
S-105969,3,QX-FRZ-030,1,unit,8.42,8.42,
S-105969,4,QX-PRO-917,1,unit,2.77,2.77,
S-105969,5,QX-PRO-146,2,unit,4.46,8.92,
S-105969,6,QX-HBC-438,2,unit,12.16,24.32,
S-105969,7,QX-DRY-070,3,unit,6.58,19.74,
S-105970,1,QX-PRO-083,3,unit,2.73,8.19,
S-105970,2,QX-HHD-418,3,unit,7.52,22.56,
S-105971,1,QX-DRY-279,2,unit,6.88,13.76,PRM-038
S-105971,2,QX-CHL-561,1,unit,5.60,5.60,
S-105971,3,QX-HHD-441,2,unit,7.03,14.06,
S-105971,4,QX-HBC-049,2,unit,8.55,17.10,
S-105972,1,QX-FRZ-106,2,unit,5.78,11.56,
S-105972,2,QX-FRZ-975,2,unit,8.06,16.12,
S-105973,1,QX-FRZ-669,2,unit,5.30,10.60,
S-105973,2,QX-TIN-915,2,unit,2.31,4.62,
S-105973,3,QX-HBC-055,1,unit,1.76,1.76,
S-105973,4,QX-BWS-311,1,unit,37.47,37.47,
S-105974,1,QX-HBC-608,2,unit,2.06,4.12,
S-105974,2,QX-FRZ-931,3,unit,1.97,5.91,
S-105974,3,QX-DRK-787,3,unit,4.24,12.72,
S-105974,4,QX-PRO-001,3,unit,3.91,11.73,
S-105974,5,QX-PET-853,3,unit,4.75,14.25,
S-105974,6,QX-PET-632,2,unit,4.67,9.34,
S-105974,7,QX-DRK-348,2,unit,4.08,8.16,
S-105974,8,QX-HBC-737,3,unit,6.03,18.09,
S-105975,1,QX-BAK-569,2,unit,0.65,1.30,
S-105975,2,QX-BWS-783,3,unit,5.11,15.33,
S-105975,3,QX-DRK-020,2,unit,1.57,3.14,
S-105975,4,QX-DRK-583,1,unit,2.65,2.65,
S-105975,5,QX-PRO-015,1.759,kg,3.62,6.37,
S-105975,6,QX-DRY-366,1,unit,1.55,1.55,
S-105975,7,QX-BAK-254,2,unit,3.36,6.72,
S-105975,8,QX-CER-757,1,unit,3.18,3.18,
S-105975,9,QX-TIN-649,3,unit,2.70,8.10,
S-105975,10,QX-HHD-431,3,unit,8.61,25.83,
S-105976,1,QX-BAK-942,3,unit,2.26,6.78,
S-105976,2,QX-HHD-001,2,unit,4.42,8.84,
S-105976,3,QX-PRO-409,1,unit,0.95,0.95,
S-105976,4,QX-TIN-118,3,unit,0.95,2.85,
S-105976,5,QX-FRZ-306,2,unit,4.36,8.72,
S-105976,6,QX-CER-331,2,unit,3.09,6.18,
S-105976,7,QX-PRO-306,1.969,kg,3.78,7.44,
S-105977,1,QX-BWS-428,2,unit,8.55,17.10,PRM-038
S-105977,2,QX-TIN-035,2,unit,2.64,5.28,
S-105977,3,QX-PRO-876,2,unit,1.05,2.10,
S-105977,4,QX-HBC-133,2,unit,12.09,24.18,
S-105977,5,QX-BAK-411,3,unit,3.93,11.79,
S-105977,6,QX-PET-463,2,unit,1.15,2.30,
S-105977,7,QX-DRK-028,2,unit,4.46,8.92,PRM-023
S-105977,8,QX-BWS-992,2,unit,30.07,60.14,
S-105977,9,QX-DRK-600,1,unit,6.18,6.18,
S-105978,1,QX-DRY-423,3,unit,6.82,20.46,
S-105979,1,QX-PET-448,2,unit,10.27,20.54,PRM-001
