sku,zone_id,price,effective_from
QX-DRK-474,PZ-REMOTE,6.42,2025-11-27
QX-HBC-475,PZ-METRO,15.23,2026-01-11
QX-HBC-475,PZ-URBAN,13.89,2025-10-10
QX-HBC-475,PZ-CORE,13.36,2026-01-31
QX-HBC-475,PZ-VALUE,12.56,2025-09-30
QX-HBC-475,PZ-REMOTE,14.56,2025-12-26
QX-PET-476,PZ-METRO,7.57,2025-09-23
QX-PET-476,PZ-URBAN,6.91,2026-02-25
QX-PET-476,PZ-CORE,6.64,2026-01-20
QX-PET-476,PZ-VALUE,6.24,2025-12-17
QX-PET-476,PZ-REMOTE,7.24,2025-10-23
QX-PRO-477,PZ-METRO,0.65,2026-03-02
QX-PRO-477,PZ-URBAN,0.55,2025-11-24
QX-PRO-477,PZ-CORE,0.55,2026-02-15
QX-PRO-477,PZ-VALUE,0.50,2025-12-06
QX-PRO-477,PZ-REMOTE,0.60,2025-11-07
QX-FRZ-478,PZ-METRO,8.83,2026-02-13
QX-FRZ-478,PZ-URBAN,8.06,2025-11-28
QX-FRZ-478,PZ-CORE,7.75,2026-01-07
QX-FRZ-478,PZ-VALUE,7.28,2025-12-13
QX-FRZ-478,PZ-REMOTE,8.45,2025-11-28
QX-PET-479,PZ-METRO,8.33,2026-02-17
QX-PET-479,PZ-URBAN,7.60,2025-09-16
QX-PET-479,PZ-CORE,7.31,2026-01-10
QX-PET-479,PZ-VALUE,6.87,2025-11-03
QX-PET-479,PZ-REMOTE,7.97,2025-12-17
QX-DRK-480,PZ-METRO,1.00,2025-11-16
QX-DRK-480,PZ-URBAN,0.90,2025-11-20
QX-DRK-480,PZ-CORE,0.90,2025-09-26
QX-DRK-480,PZ-VALUE,0.85,2026-02-03
QX-DRK-480,PZ-REMOTE,0.95,2025-12-20
QX-TIN-481,PZ-METRO,0.70,2025-10-28
QX-TIN-481,PZ-URBAN,0.65,2026-02-04
QX-TIN-481,PZ-CORE,0.60,2025-10-28
QX-TIN-481,PZ-VALUE,0.60,2025-11-09
QX-TIN-481,PZ-REMOTE,0.70,2026-02-13
QX-HBC-482,PZ-METRO,13.22,2026-01-22
QX-HBC-482,PZ-URBAN,12.06,2025-09-21
QX-HBC-482,PZ-CORE,11.60,2025-12-20
QX-HBC-482,PZ-VALUE,10.90,2026-01-20
QX-HBC-482,PZ-REMOTE,12.64,2025-12-31
QX-DRY-483,PZ-METRO,2.57,2026-03-01
QX-DRY-483,PZ-URBAN,2.34,2026-01-30
QX-DRY-483,PZ-CORE,2.25,2026-02-06
QX-DRY-483,PZ-VALUE,2.11,2025-11-10
QX-DRY-483,PZ-REMOTE,2.45,2026-01-04
QX-TIN-484,PZ-METRO,2.02,2025-09-18
QX-TIN-484,PZ-URBAN,1.84,2026-01-28
QX-TIN-484,PZ-CORE,1.77,2026-01-07
QX-TIN-484,PZ-VALUE,1.66,2025-12-02
QX-TIN-484,PZ-REMOTE,1.93,2025-10-12
QX-CER-486,PZ-METRO,2.66,2026-03-09
QX-CER-486,PZ-URBAN,2.42,2026-01-21
QX-CER-486,PZ-CORE,2.33,2025-12-23
QX-CER-486,PZ-VALUE,2.19,2026-01-17
QX-CER-486,PZ-REMOTE,2.54,2026-02-18
QX-BAK-487,PZ-METRO,2.94,2025-10-25
QX-BAK-487,PZ-URBAN,2.68,2025-11-25
QX-BAK-487,PZ-CORE,2.58,2026-02-09
QX-BAK-487,PZ-VALUE,2.43,2025-10-29
QX-BAK-487,PZ-REMOTE,2.81,2026-03-03
QX-PRO-488,PZ-METRO,4.42,2025-09-29
QX-PRO-488,PZ-URBAN,4.04,2025-12-06
QX-PRO-488,PZ-CORE,3.88,2025-09-30
QX-PRO-488,PZ-VALUE,3.65,2025-09-28
QX-PRO-488,PZ-REMOTE,4.23,2026-01-22
QX-DRK-489,PZ-METRO,2.70,2025-12-16
QX-DRK-489,PZ-URBAN,2.46,2025-10-15
QX-DRK-489,PZ-CORE,2.37,2025-12-25
QX-DRK-489,PZ-VALUE,2.23,2026-01-02
QX-DRK-489,PZ-REMOTE,2.58,2025-11-19
QX-BWS-490,PZ-METRO,10.88,2025-10-26
QX-BWS-490,PZ-URBAN,9.92,2025-12-11
QX-BWS-490,PZ-CORE,9.54,2025-09-30
QX-BWS-490,PZ-VALUE,8.97,2026-02-14
QX-BWS-490,PZ-REMOTE,10.40,2025-10-08
QX-HBC-491,PZ-METRO,3.98,2026-01-02
QX-HBC-491,PZ-URBAN,3.63,2025-11-24
QX-HBC-491,PZ-CORE,3.49,2026-03-21
QX-HBC-491,PZ-VALUE,3.28,2026-01-03
QX-HBC-491,PZ-REMOTE,3.80,2025-09-17
QX-FRZ-492,PZ-METRO,8.99,2025-10-19
QX-FRZ-492,PZ-URBAN,8.21,2026-03-19
QX-FRZ-492,PZ-CORE,7.89,2026-01-08
QX-FRZ-492,PZ-VALUE,7.42,2026-01-18
QX-FRZ-492,PZ-REMOTE,8.60,2026-01-25
QX-CHL-493,PZ-METRO,9.93,2025-10-08
QX-CHL-493,PZ-URBAN,9.06,2026-02-12
QX-CHL-493,PZ-CORE,8.71,2026-02-20
QX-CHL-493,PZ-VALUE,8.19,2025-12-10
QX-CHL-493,PZ-REMOTE,9.49,2025-09-24
QX-HBC-494,PZ-METRO,3.10,2026-03-08
QX-HBC-494,PZ-URBAN,2.83,2025-10-08
QX-HBC-494,PZ-CORE,2.72,2025-09-23
QX-HBC-494,PZ-VALUE,2.56,2026-03-06
QX-HBC-494,PZ-REMOTE,2.96,2026-03-18
QX-FRZ-495,PZ-METRO,2.84,2026-02-08
QX-FRZ-495,PZ-URBAN,2.59,2025-10-08
QX-FRZ-495,PZ-CORE,2.49,2026-01-31
QX-FRZ-495,PZ-VALUE,2.34,2026-03-14
QX-FRZ-495,PZ-REMOTE,2.71,2025-11-25
QX-HHD-496,PZ-METRO,10.05,2026-01-18
QX-HHD-496,PZ-URBAN,9.17,2026-01-29
QX-HHD-496,PZ-CORE,8.82,2025-12-27
QX-HHD-496,PZ-VALUE,8.29,2025-12-03
QX-HHD-496,PZ-REMOTE,9.61,2026-03-03
QX-PET-497,PZ-METRO,1.62,2025-10-06
QX-PET-497,PZ-URBAN,1.48,2025-11-12
QX-PET-497,PZ-CORE,1.42,2026-03-03
QX-PET-497,PZ-VALUE,1.33,2026-03-09
QX-PET-497,PZ-REMOTE,1.55,2026-02-23
QX-BWS-498,PZ-METRO,22.57,2025-11-25
QX-BWS-498,PZ-URBAN,20.59,2025-12-06
QX-BWS-498,PZ-CORE,19.80,2025-11-04
QX-BWS-498,PZ-VALUE,18.61,2025-12-12
QX-BWS-498,PZ-REMOTE,21.58,2026-03-18
QX-BAK-499,PZ-METRO,3.60,2026-03-19
QX-BAK-499,PZ-URBAN,3.29,2025-12-02
QX-BAK-499,PZ-CORE,3.16,2025-11-06
QX-BAK-499,PZ-VALUE,2.97,2025-11-26
QX-BAK-499,PZ-REMOTE,3.44,2025-10-26
QX-FRZ-500,PZ-METRO,3.37,2025-09-18
QX-FRZ-500,PZ-URBAN,3.08,2025-10-08
QX-FRZ-500,PZ-CORE,2.96,2025-09-26
QX-FRZ-500,PZ-VALUE,2.78,2025-10-12
QX-FRZ-500,PZ-REMOTE,3.23,2025-10-29
QX-BAK-501,PZ-METRO,1.94,2025-11-11
QX-BAK-501,PZ-URBAN,1.77,2026-01-01
QX-BAK-501,PZ-CORE,1.70,2026-01-21
QX-BAK-501,PZ-VALUE,1.60,2026-01-13
QX-BAK-501,PZ-REMOTE,1.85,2025-09-16
QX-PET-503,PZ-METRO,8.94,2026-01-08
QX-PET-503,PZ-URBAN,8.15,2026-02-01
QX-PET-503,PZ-CORE,7.84,2025-11-26
QX-PET-503,PZ-VALUE,7.37,2026-02-05
QX-PET-503,PZ-REMOTE,8.55,2025-12-25
QX-CER-504,PZ-METRO,1.87,2026-03-02
QX-CER-504,PZ-URBAN,1.71,2025-09-19
QX-CER-504,PZ-CORE,1.64,2026-02-01
QX-CER-504,PZ-VALUE,1.54,2025-11-25
QX-CER-504,PZ-REMOTE,1.79,2025-12-02
QX-CER-505,PZ-METRO,3.11,2026-02-05
QX-CER-505,PZ-URBAN,2.84,2025-10-11
QX-CER-505,PZ-CORE,2.73,2025-11-12
QX-CER-505,PZ-VALUE,2.57,2025-12-25
QX-CER-505,PZ-REMOTE,2.98,2026-03-20
QX-BAK-506,PZ-METRO,2.23,2026-02-06
QX-BAK-506,PZ-URBAN,2.04,2025-09-17
QX-BAK-506,PZ-CORE,1.96,2025-11-21
QX-BAK-506,PZ-VALUE,1.84,2026-03-17
QX-BAK-506,PZ-REMOTE,2.14,2026-01-06
QX-CER-507,PZ-METRO,3.51,2026-03-02
QX-CER-507,PZ-URBAN,3.20,2025-11-29
QX-CER-507,PZ-CORE,3.08,2025-12-03
QX-CER-507,PZ-VALUE,2.90,2025-12-13
QX-CER-507,PZ-REMOTE,3.36,2025-12-31
QX-DRK-508,PZ-METRO,0.95,2025-11-01
QX-DRK-508,PZ-URBAN,0.85,2025-11-28
QX-DRK-508,PZ-CORE,0.80,2025-11-02
QX-DRK-508,PZ-VALUE,0.75,2025-11-16
QX-DRK-508,PZ-REMOTE,0.90,2025-11-02
QX-BAK-509,PZ-METRO,7.43,2025-11-26
QX-BAK-509,PZ-URBAN,6.78,2025-10-20
QX-BAK-509,PZ-CORE,6.52,2025-11-27
QX-BAK-509,PZ-VALUE,6.13,2025-12-17
QX-BAK-509,PZ-REMOTE,7.11,2025-12-01
QX-CER-510,PZ-METRO,5.45,2026-01-14
QX-CER-510,PZ-URBAN,4.97,2025-12-04
QX-CER-510,PZ-CORE,4.78,2026-02-24
QX-CER-510,PZ-VALUE,4.49,2025-12-18
QX-CER-510,PZ-REMOTE,5.21,2026-02-15
QX-DRK-511,PZ-METRO,4.46,2025-11-01
QX-DRK-511,PZ-URBAN,4.07,2026-02-17
QX-DRK-511,PZ-CORE,3.91,2025-09-26
QX-DRK-511,PZ-VALUE,3.68,2026-01-05
QX-DRK-511,PZ-REMOTE,4.26,2026-02-20
QX-HHD-512,PZ-METRO,6.09,2025-10-04
QX-HHD-512,PZ-URBAN,5.55,2025-09-26
QX-HHD-512,PZ-CORE,5.34,2026-02-21
QX-HHD-512,PZ-VALUE,5.02,2026-02-25
QX-HHD-512,PZ-REMOTE,5.82,2026-01-19
QX-CER-513,PZ-METRO,4.31,2025-09-17
QX-CER-513,PZ-URBAN,3.93,2026-02-04
QX-CER-513,PZ-CORE,3.78,2025-11-14
QX-CER-513,PZ-VALUE,3.55,2025-12-05
QX-CER-513,PZ-REMOTE,4.12,2026-01-12
QX-HHD-514,PZ-METRO,5.77,2025-11-25
QX-HHD-514,PZ-URBAN,5.26,2025-10-18
QX-HHD-514,PZ-CORE,5.06,2025-11-08
QX-HHD-514,PZ-VALUE,4.76,2026-02-23
QX-HHD-514,PZ-REMOTE,5.52,2026-01-28
QX-HHD-515,PZ-METRO,9.31,2026-03-13
QX-HHD-515,PZ-URBAN,8.50,2026-02-08
QX-HHD-515,PZ-CORE,8.17,2026-03-12
QX-HHD-515,PZ-VALUE,7.68,2026-01-18
QX-HHD-515,PZ-REMOTE,8.91,2026-02-27
QX-PET-516,PZ-METRO,1.22,2026-03-22
QX-PET-516,PZ-URBAN,1.11,2026-03-01
QX-PET-516,PZ-CORE,1.07,2025-10-18
QX-PET-516,PZ-VALUE,1.01,2026-03-20
QX-PET-516,PZ-REMOTE,1.17,2026-01-01
QX-CHL-517,PZ-METRO,25.29,2026-03-13
QX-CHL-517,PZ-URBAN,23.07,2026-02-28
QX-CHL-517,PZ-CORE,22.18,2026-01-07
QX-CHL-517,PZ-VALUE,20.85,2025-11-09
QX-CHL-517,PZ-REMOTE,24.18,2026-02-23
QX-BAK-518,PZ-METRO,6.57,2025-12-21
QX-BAK-518,PZ-URBAN,5.99,2025-12-12
QX-BAK-518,PZ-CORE,5.76,2026-01-18
QX-BAK-518,PZ-VALUE,5.41,2025-09-14
QX-BAK-518,PZ-REMOTE,6.28,2026-02-15
QX-PET-520,PZ-METRO,2.58,2026-02-26
QX-PET-520,PZ-URBAN,2.35,2026-02-28
QX-PET-520,PZ-CORE,2.26,2026-02-03
QX-PET-520,PZ-VALUE,2.12,2025-10-08
QX-PET-520,PZ-REMOTE,2.46,2025-11-18
QX-BAK-521,PZ-METRO,2.82,2026-01-04
QX-BAK-521,PZ-URBAN,2.57,2026-02-28
QX-BAK-521,PZ-CORE,2.47,2026-02-27
QX-BAK-521,PZ-VALUE,2.32,2025-12-31
QX-BAK-521,PZ-REMOTE,2.69,2025-10-04
QX-DRY-522,PZ-METRO,7.91,2026-03-16
QX-DRY-522,PZ-URBAN,7.22,2025-09-19
QX-DRY-522,PZ-CORE,6.94,2025-12-14
QX-DRY-522,PZ-VALUE,6.52,2025-12-07
QX-DRY-522,PZ-REMOTE,7.56,2025-09-17
QX-PRO-523,PZ-METRO,3.57,2025-10-28
QX-PRO-523,PZ-URBAN,3.26,2025-09-25
QX-PRO-523,PZ-CORE,3.13,2025-10-09
QX-PRO-523,PZ-VALUE,2.94,2026-01-27
QX-PRO-523,PZ-REMOTE,3.41,2025-12-09
QX-PRO-524,PZ-METRO,4.49,2025-12-16
QX-PRO-524,PZ-URBAN,4.10,2025-11-13
QX-PRO-524,PZ-CORE,3.94,2026-02-07
QX-PRO-524,PZ-VALUE,3.70,2025-11-05
QX-PRO-524,PZ-REMOTE,4.29,2025-10-09
QX-FRZ-525,PZ-METRO,9.14,2026-03-11
QX-FRZ-525,PZ-URBAN,8.34,2025-09-17
QX-FRZ-525,PZ-CORE,8.02,2026-03-22
QX-FRZ-525,PZ-VALUE,7.54,2025-12-12
QX-FRZ-525,PZ-REMOTE,8.74,2026-03-03
QX-CER-526,PZ-METRO,3.58,2026-01-03
QX-CER-526,PZ-URBAN,3.27,2026-02-06
QX-CER-526,PZ-CORE,3.14,2026-01-08
QX-CER-526,PZ-VALUE,2.95,2026-02-10
QX-CER-526,PZ-REMOTE,3.42,2026-02-19
QX-CHL-527,PZ-METRO,6.38,2026-03-01
QX-CHL-527,PZ-URBAN,5.82,2025-10-08
QX-CHL-527,PZ-CORE,5.60,2026-02-28
QX-CHL-527,PZ-VALUE,5.26,2025-11-27
QX-CHL-527,PZ-REMOTE,6.10,2025-12-15
QX-DRK-528,PZ-METRO,6.92,2026-01-26
QX-DRK-528,PZ-URBAN,6.31,2026-02-02
QX-DRK-528,PZ-CORE,6.07,2026-01-25
QX-DRK-528,PZ-VALUE,5.71,2025-12-13
QX-DRK-528,PZ-REMOTE,6.62,2026-03-07
QX-CER-529,PZ-METRO,2.57,2025-12-05
QX-CER-529,PZ-URBAN,2.34,2025-11-30
QX-CER-529,PZ-CORE,2.25,2026-01-26
QX-CER-529,PZ-VALUE,2.11,2025-11-04
QX-CER-529,PZ-REMOTE,2.45,2026-02-16
QX-CHL-530,PZ-METRO,5.04,2025-09-17
QX-CHL-530,PZ-URBAN,4.60,2025-10-05
QX-CHL-530,PZ-CORE,4.42,2026-01-31
QX-CHL-530,PZ-VALUE,4.15,2026-02-28
QX-CHL-530,PZ-REMOTE,4.82,2026-01-01
QX-CER-531,PZ-METRO,2.17,2025-12-14
QX-CER-531,PZ-URBAN,1.98,2025-10-07
QX-CER-531,PZ-CORE,1.90,2026-02-15
QX-CER-531,PZ-VALUE,1.79,2026-02-22
QX-CER-531,PZ-REMOTE,2.07,2025-11-29
QX-HBC-532,PZ-METRO,6.74,2026-02-16
QX-HBC-532,PZ-URBAN,6.15,2025-10-22
QX-HBC-532,PZ-CORE,5.91,2025-11-24
QX-HBC-532,PZ-VALUE,5.56,2025-12-25
QX-HBC-532,PZ-REMOTE,6.44,2026-03-11
QX-PET-533,PZ-METRO,11.45,2026-01-25
QX-PET-533,PZ-URBAN,10.44,2025-10-31
QX-PET-533,PZ-CORE,10.04,2025-12-23
QX-PET-533,PZ-VALUE,9.44,2026-01-21
QX-PET-533,PZ-REMOTE,10.94,2025-11-22
QX-TIN-534,PZ-METRO,2.35,2025-12-30
QX-TIN-534,PZ-URBAN,2.14,2026-02-13
QX-TIN-534,PZ-CORE,2.06,2026-03-18
QX-TIN-534,PZ-VALUE,1.94,2026-01-29
QX-TIN-534,PZ-REMOTE,2.25,2026-01-27
QX-FRZ-535,PZ-METRO,3.92,2026-03-02
QX-FRZ-535,PZ-URBAN,3.58,2025-12-10
QX-FRZ-535,PZ-CORE,3.44,2025-10-02
QX-FRZ-535,PZ-VALUE,3.23,2025-11-26
QX-FRZ-535,PZ-REMOTE,3.75,2025-11-29
QX-PET-537,PZ-METRO,7.93,2025-12-16
QX-PET-537,PZ-URBAN,7.24,2026-03-01
QX-PET-537,PZ-CORE,6.96,2025-11-01
QX-PET-537,PZ-VALUE,6.54,2025-10-04
QX-PET-537,PZ-REMOTE,7.59,2026-02-11
QX-BAK-538,PZ-METRO,2.21,2026-01-11
QX-BAK-538,PZ-URBAN,2.02,2026-01-02
QX-BAK-538,PZ-CORE,1.94,2025-12-01
QX-BAK-538,PZ-VALUE,1.82,2025-12-21
QX-BAK-538,PZ-REMOTE,2.11,2026-03-18
QX-HBC-539,PZ-METRO,4.62,2026-01-20
QX-HBC-539,PZ-URBAN,4.21,2025-10-04
QX-HBC-539,PZ-CORE,4.05,2026-01-02
QX-HBC-539,PZ-VALUE,3.81,2025-11-04
QX-HBC-539,PZ-REMOTE,4.41,2026-01-19
QX-PRO-540,PZ-METRO,4.14,2026-01-23
QX-PRO-540,PZ-URBAN,3.78,2025-10-01
QX-PRO-540,PZ-CORE,3.63,2026-01-03
QX-PRO-540,PZ-VALUE,3.41,2026-02-25
QX-PRO-540,PZ-REMOTE,3.96,2025-10-03
QX-CHL-541,PZ-METRO,23.60,2026-01-04
QX-CHL-541,PZ-URBAN,21.53,2026-02-06
QX-CHL-541,PZ-CORE,20.70,2025-10-01
QX-CHL-541,PZ-VALUE,19.46,2026-01-24
QX-CHL-541,PZ-REMOTE,22.56,2025-10-04
QX-CHL-542,PZ-METRO,10.09,2026-01-25
QX-CHL-542,PZ-URBAN,9.20,2025-10-18
QX-CHL-542,PZ-CORE,8.85,2025-10-08
QX-CHL-542,PZ-VALUE,8.32,2026-02-03
QX-CHL-542,PZ-REMOTE,9.65,2026-01-20
QX-PRO-543,PZ-METRO,1.53,2025-09-23
QX-PRO-543,PZ-URBAN,1.39,2025-12-28
QX-PRO-543,PZ-CORE,1.34,2025-10-30
QX-PRO-543,PZ-VALUE,1.26,2025-10-22
QX-PRO-543,PZ-REMOTE,1.46,2026-01-25
QX-DRY-544,PZ-METRO,7.55,2026-01-17
QX-DRY-544,PZ-URBAN,6.88,2026-03-22
QX-DRY-544,PZ-CORE,6.62,2026-02-22
QX-DRY-544,PZ-VALUE,6.22,2025-09-28
QX-DRY-544,PZ-REMOTE,7.22,2026-03-07
QX-HBC-545,PZ-METRO,15.85,2025-11-03
QX-HBC-545,PZ-URBAN,14.46,2026-01-03
QX-HBC-545,PZ-CORE,13.90,2025-09-18
QX-HBC-545,PZ-VALUE,13.07,2026-01-23
QX-HBC-545,PZ-REMOTE,15.15,2025-10-20
QX-DRK-546,PZ-METRO,1.46,2026-03-03
QX-DRK-546,PZ-URBAN,1.33,2026-01-21
QX-DRK-546,PZ-CORE,1.28,2025-11-01
QX-DRK-546,PZ-VALUE,1.20,2026-01-05
QX-DRK-546,PZ-REMOTE,1.40,2025-12-24
QX-FRZ-547,PZ-METRO,8.16,2025-12-11
QX-FRZ-547,PZ-URBAN,7.45,2025-12-02
QX-FRZ-547,PZ-CORE,7.16,2026-02-27
QX-FRZ-547,PZ-VALUE,6.73,2026-03-20
QX-FRZ-547,PZ-REMOTE,7.80,2026-03-20
QX-TIN-548,PZ-METRO,0.75,2026-02-24
QX-TIN-548,PZ-URBAN,0.70,2026-01-03
QX-TIN-548,PZ-CORE,0.65,2025-12-17
QX-TIN-548,PZ-VALUE,0.60,2025-11-13
QX-TIN-548,PZ-REMOTE,0.70,2025-12-04
QX-BWS-549,PZ-METRO,7.47,2026-02-10
QX-BWS-549,PZ-URBAN,6.81,2026-02-10
QX-BWS-549,PZ-CORE,6.55,2026-01-11
QX-BWS-549,PZ-VALUE,6.16,2026-01-12
QX-BWS-549,PZ-REMOTE,7.14,2026-03-12
QX-CHL-550,PZ-METRO,4.21,2025-10-14
QX-CHL-550,PZ-URBAN,3.84,2025-09-18
QX-CHL-550,PZ-CORE,3.69,2026-02-21
QX-CHL-550,PZ-VALUE,3.47,2026-02-10
QX-CHL-550,PZ-REMOTE,4.02,2025-12-09
QX-HHD-551,PZ-METRO,12.07,2026-02-06
QX-HHD-551,PZ-URBAN,11.01,2026-01-22
QX-HHD-551,PZ-CORE,10.59,2026-01-07
QX-HHD-551,PZ-VALUE,9.95,2026-01-30
QX-HHD-551,PZ-REMOTE,11.54,2026-01-26
QX-TIN-552,PZ-METRO,1.28,2026-02-22
QX-TIN-552,PZ-URBAN,1.16,2025-12-20
QX-TIN-552,PZ-CORE,1.12,2026-02-17
QX-TIN-552,PZ-VALUE,1.05,2025-09-24
QX-TIN-552,PZ-REMOTE,1.22,2026-03-05
QX-FRZ-553,PZ-METRO,6.35,2026-03-04
QX-FRZ-553,PZ-URBAN,5.79,2026-02-06
QX-FRZ-553,PZ-CORE,5.57,2026-01-29
QX-FRZ-553,PZ-VALUE,5.24,2025-10-01
QX-FRZ-553,PZ-REMOTE,6.07,2025-12-09
QX-HHD-554,PZ-METRO,9.71,2025-11-18
QX-HHD-554,PZ-URBAN,8.86,2025-10-27
QX-HHD-554,PZ-CORE,8.52,2026-01-07
QX-HHD-554,PZ-VALUE,8.01,2026-01-15
QX-HHD-554,PZ-REMOTE,9.29,2025-10-22
QX-DRY-555,PZ-METRO,5.29,2026-02-23
QX-DRY-555,PZ-URBAN,4.83,2026-01-09
QX-DRY-555,PZ-CORE,4.64,2026-01-01
QX-DRY-555,PZ-VALUE,4.36,2026-02-05
QX-DRY-555,PZ-REMOTE,5.06,2025-09-16
QX-HHD-556,PZ-METRO,5.06,2026-01-28
QX-HHD-556,PZ-URBAN,4.62,2025-09-29
QX-HHD-556,PZ-CORE,4.44,2025-11-22
QX-HHD-556,PZ-VALUE,4.17,2026-01-25
QX-HHD-556,PZ-REMOTE,4.84,2025-12-19
QX-TIN-557,PZ-METRO,1.52,2026-01-27
QX-TIN-557,PZ-URBAN,1.38,2025-11-10
QX-TIN-557,PZ-CORE,1.33,2026-01-24
QX-TIN-557,PZ-VALUE,1.25,2026-02-25
QX-TIN-557,PZ-REMOTE,1.45,2025-09-16
QX-CER-558,PZ-METRO,4.37,2025-10-10
QX-CER-558,PZ-URBAN,3.98,2026-03-16
QX-CER-558,PZ-CORE,3.83,2025-10-26
QX-CER-558,PZ-VALUE,3.60,2026-03-04
QX-CER-558,PZ-REMOTE,4.17,2026-02-22
QX-PET-559,PZ-METRO,9.18,2025-10-13
QX-PET-559,PZ-URBAN,8.37,2025-11-24
QX-PET-559,PZ-CORE,8.05,2025-10-15
QX-PET-559,PZ-VALUE,7.57,2025-10-04
QX-PET-559,PZ-REMOTE,8.77,2026-01-14
QX-DRK-560,PZ-METRO,6.56,2025-12-14
QX-DRK-560,PZ-URBAN,5.98,2026-02-01
QX-DRK-560,PZ-CORE,5.75,2025-12-01
QX-DRK-560,PZ-VALUE,5.40,2026-03-03
QX-DRK-560,PZ-REMOTE,6.27,2025-11-12
QX-CER-561,PZ-METRO,5.38,2025-09-23
QX-CER-561,PZ-URBAN,4.91,2025-12-12
QX-CER-561,PZ-CORE,4.72,2025-11-04
QX-CER-561,PZ-VALUE,4.44,2026-02-09
QX-CER-561,PZ-REMOTE,5.14,2025-11-22
QX-PRO-562,PZ-METRO,3.72,2025-12-10
QX-PRO-562,PZ-URBAN,3.39,2025-10-09
QX-PRO-562,PZ-CORE,3.26,2025-09-22
QX-PRO-562,PZ-VALUE,3.06,2025-12-27
QX-PRO-562,PZ-REMOTE,3.55,2025-11-24
QX-HHD-563,PZ-METRO,10.12,2025-12-30
QX-HHD-563,PZ-URBAN,9.24,2025-10-30
QX-HHD-563,PZ-CORE,8.88,2025-10-06
QX-HHD-563,PZ-VALUE,8.35,2026-02-10
QX-HHD-563,PZ-REMOTE,9.68,2025-10-10
QX-BAK-564,PZ-METRO,4.07,2025-11-04
QX-BAK-564,PZ-URBAN,3.71,2025-11-16
QX-BAK-564,PZ-CORE,3.57,2026-01-20
QX-BAK-564,PZ-VALUE,3.36,2025-09-24
QX-BAK-564,PZ-REMOTE,3.89,2025-10-23
QX-BAK-565,PZ-METRO,1.78,2026-03-22
QX-BAK-565,PZ-URBAN,1.62,2026-02-27
QX-BAK-565,PZ-CORE,1.56,2026-02-22
QX-BAK-565,PZ-VALUE,1.47,2026-01-21
QX-BAK-565,PZ-REMOTE,1.70,2025-09-19
QX-FRZ-566,PZ-METRO,4.83,2026-01-09
QX-FRZ-566,PZ-URBAN,4.41,2025-12-10
QX-FRZ-566,PZ-CORE,4.24,2025-11-04
QX-FRZ-566,PZ-VALUE,3.99,2025-10-22
QX-FRZ-566,PZ-REMOTE,4.62,2025-11-05
QX-HHD-568,PZ-METRO,10.77,2026-01-21
QX-HHD-568,PZ-URBAN,9.83,2025-11-05
QX-HHD-568,PZ-CORE,9.45,2026-02-12
QX-HHD-568,PZ-VALUE,8.88,2026-03-02
QX-HHD-568,PZ-REMOTE,10.30,2025-11-15
QX-BAK-569,PZ-METRO,0.75,2025-10-14
QX-BAK-569,PZ-URBAN,0.65,2026-01-01
QX-BAK-569,PZ-CORE,0.65,2025-09-14
QX-BAK-569,PZ-VALUE,0.60,2025-12-12
QX-BAK-569,PZ-REMOTE,0.70,2025-10-14
QX-HHD-570,PZ-METRO,1.30,2026-01-26
QX-HHD-570,PZ-URBAN,1.19,2025-10-27
QX-HHD-570,PZ-CORE,1.14,2026-03-20
QX-HHD-570,PZ-VALUE,1.07,2026-03-04
QX-HHD-570,PZ-REMOTE,1.24,2025-09-18
QX-PET-571,PZ-METRO,2.38,2025-10-16
QX-PET-571,PZ-URBAN,2.17,2025-10-23
QX-PET-571,PZ-CORE,2.09,2025-09-20
QX-PET-571,PZ-VALUE,1.96,2026-02-01
QX-PET-571,PZ-REMOTE,2.28,2025-11-29
QX-PET-573,PZ-METRO,10.81,2025-12-05
QX-PET-573,PZ-URBAN,9.86,2025-10-29
QX-PET-573,PZ-CORE,9.48,2025-09-26
QX-PET-573,PZ-VALUE,8.91,2026-01-19
QX-PET-573,PZ-REMOTE,10.33,2026-02-03
QX-TIN-574,PZ-METRO,0.80,2025-10-19
QX-TIN-574,PZ-URBAN,0.70,2026-01-23
QX-TIN-574,PZ-CORE,0.70,2025-11-28
QX-TIN-574,PZ-VALUE,0.65,2026-03-03
QX-TIN-574,PZ-REMOTE,0.75,2025-10-10
QX-PET-575,PZ-METRO,10.33,2026-02-05
QX-PET-575,PZ-URBAN,9.42,2025-09-28
QX-PET-575,PZ-CORE,9.06,2025-12-19
QX-PET-575,PZ-VALUE,8.52,2026-01-05
QX-PET-575,PZ-REMOTE,9.88,2025-12-16
QX-HBC-576,PZ-METRO,16.48,2025-11-30
QX-HBC-576,PZ-URBAN,15.04,2026-03-04
QX-HBC-576,PZ-CORE,14.46,2025-11-30
QX-HBC-576,PZ-VALUE,13.59,2026-02-12
QX-HBC-576,PZ-REMOTE,15.76,2026-02-01
QX-DRY-577,PZ-METRO,6.14,2025-10-18
QX-DRY-577,PZ-URBAN,5.61,2026-03-11
QX-DRY-577,PZ-CORE,5.39,2025-12-03
QX-DRY-577,PZ-VALUE,5.07,2026-02-26
QX-DRY-577,PZ-REMOTE,5.88,2026-03-17
QX-FRZ-578,PZ-METRO,4.16,2026-01-27
