sku,name,category,unit,list_price,sold_by,brand_tier,own_label,kvi,commodity_id,origin_country_id,made_in_house,chilled
QX-BWS-587,"Reserve Chicken","Beer wine spirits","500 ml",22.01,each,value,true,false,CMD-GAS,BR,false,false
QX-DRY-588,"Simple Cheese","Dry goods","6 pack",4.11,each,branded,false,false,CMD-WHT,BR,false,false
QX-CER-589,"Fresh Coffee","Cereal","6 pack",2.96,each,branded,false,false,CMD-WHT,PL,false,false
QX-PRO-591,"Harvest Beans","Produce","250 g",0.71,each,branded,false,false,CMD-DSL,KE,false,true
QX-PET-592,"Reserve Sauce","Pet","500 g",4.35,each,core,true,false,CMD-WHT,BR,false,false
QX-BAK-593,"Harvest Sauce","Bakery","per kg",8.71,kg,branded,false,false,CMD-WHT,BR,false,false
QX-PRO-594,"Harvest Biscuits","Produce","6 pack",3.90,each,finest,true,true,CMD-DSL,BR,false,true
QX-PET-595,"Everyday Rice","Pet","750 g",5.14,each,branded,false,false,CMD-WHT,KE,false,false
QX-HHD-596,"Crunch Pasta","Household","250 g",5.76,each,branded,false,false,CMD-BRD,BR,false,false
QX-CER-597,"Crisp Flakes","Cereal","1 kg",4.68,each,branded,false,false,CMD-WHT,KE,false,false
QX-PRO-598,"Golden Pasta","Produce","2 L",1.24,each,core,true,false,CMD-DSL,BR,true,true
QX-CER-599,"Fresh Butter","Cereal","500 ml",2.05,each,value,true,false,CMD-WHT,BR,false,false
QX-BAK-600,"Fresh Pasta","Bakery","per kg",2.96,kg,value,true,false,CMD-WHT,BR,false,false
QX-HHD-601,"Selection Loaf","Household","500 g",8.70,each,branded,false,false,CMD-BRD,BR,false,false
QX-PRO-602,"Crisp Rice","Produce","500 ml",2.10,each,branded,false,false,CMD-DSL,GH,false,true
QX-DRK-603,"Choice Peas","Drinks","6 pack",3.49,each,finest,true,false,CMD-SUN,MA,true,false
QX-DRY-604,"Meadow Biscuits","Dry goods","1 kg",4.71,each,branded,false,false,CMD-WHT,BR,false,false
QX-BWS-605,"Orchard Loaf","Beer wine spirits","1 L",22.71,each,core,true,false,CMD-GAS,NL,false,false
QX-PRO-606,"Golden Juice","Produce","750 g",1.12,each,branded,false,false,CMD-DSL,BR,false,true
QX-BAK-607,"Original Tea","Bakery","250 g",3.74,each,branded,false,false,CMD-WHT,BZ,false,false
QX-PRO-608,"Crunch Chicken","Produce","per kg",4.00,kg,branded,false,false,CMD-DSL,KE,false,true
QX-HBC-609,"Selection Juice","Health and beauty","400 g",5.27,each,branded,false,false,CMD-PLM,BR,false,false
QX-BWS-610,"Classic Pasta","Beer wine spirits","500 ml",30.64,each,branded,false,false,CMD-GAS,KE,false,false
QX-DRK-611,"Classic Peas","Drinks","400 g",5.66,each,core,true,false,CMD-SUN,BR,false,false
QX-CER-612,"Orchard Cheese","Cereal","500 g",3.82,each,branded,false,false,CMD-WHT,BR,false,false
QX-BWS-613,"Crisp Pasta","Beer wine spirits","500 g",16.96,each,core,true,false,CMD-GAS,VN,false,false
QX-FRZ-614,"Orchard Apples","Frozen","500 ml",8.41,each,branded,false,false,CMD-DRY,VN,false,true
QX-CHL-615,"Reserve Peas","Chilled","6 pack",2.71,each,branded,false,false,CMD-DRY,TR,false,true
QX-BAK-616,"Golden Butter","Bakery","1 L",3.92,each,value,true,false,CMD-WHT,BR,false,false
QX-BWS-617,"Rounds Chicken","Beer wine spirits","400 g",8.52,each,branded,false,false,CMD-GAS,ES,false,false
QX-BWS-618,"Golden Cheese","Beer wine spirits","500 ml",17.70,each,branded,false,false,CMD-GAS,BZ,false,false
QX-BAK-619,"Rounds Cleaner","Bakery","1 kg",2.24,each,branded,false,false,CMD-WHT,BR,false,false
QX-FRZ-621,"Rounds Biscuits","Frozen","1 kg",7.89,each,branded,false,false,CMD-DRY,BR,false,true
QX-HHD-622,"Crunch Peas","Household","750 g",4.92,each,core,true,false,CMD-BRD,BR,true,false
QX-CHL-623,"Crunch Shampoo","Chilled","2 L",1.76,each,branded,false,false,CMD-DRY,BR,false,true
QX-DRY-624,"Simple Loaf","Dry goods","500 g",6.23,each,core,true,false,CMD-WHT,KE,false,false
QX-CER-625,"Simple Chicken","Cereal","500 g",1.68,each,branded,false,false,CMD-WHT,BR,false,false
QX-DRY-626,"Classic Cleaner","Dry goods","500 g",4.53,each,core,true,true,CMD-WHT,TR,false,false
QX-HHD-627,"Fresh Loaf","Household","1 L",9.37,each,value,true,false,CMD-BRD,BR,false,false
QX-FRZ-628,"Simple Butter","Frozen","1 kg",3.90,each,core,true,false,CMD-DRY,BR,false,true
QX-FRZ-629,"Simple Cleaner","Frozen","400 g",5.91,each,value,true,false,CMD-DRY,BR,false,true
QX-DRK-630,"Classic Cheese","Drinks","6 pack",4.64,each,core,true,false,CMD-SUN,BR,false,false
QX-FRZ-631,"Harvest Yoghurt","Frozen","250 g",6.25,each,branded,false,false,CMD-DRY,BZ,false,true
QX-TIN-632,"Harvest Peas","Tinned","1 kg",2.68,each,branded,false,false,CMD-ALU,PL,false,false
QX-CHL-633,"Fresh Coffee","Chilled","per kg",9.49,kg,branded,false,false,CMD-DRY,BR,false,true
QX-DRK-634,"Crisp Tea","Drinks","6 pack",2.79,each,core,true,false,CMD-SUN,BR,true,false
QX-BAK-635,"Orchard Rice","Bakery","1 L",2.64,each,branded,false,true,CMD-WHT,BR,false,false
QX-TIN-636,"Fresh Peas","Tinned","500 g",1.62,each,branded,false,false,CMD-ALU,BR,false,false
QX-HHD-637,"Selection Peas","Household","750 g",3.06,each,core,true,false,CMD-BRD,BR,false,false
QX-PET-638,"Harvest Apples","Pet","2 L",4.67,each,branded,false,false,CMD-WHT,BR,false,false
QX-BAK-639,"Choice Peas","Bakery","per kg",8.24,kg,branded,false,true,CMD-WHT,ES,false,false
QX-HHD-640,"Reserve Rice","Household","500 ml",5.98,each,core,true,false,CMD-BRD,BR,false,false
QX-FRZ-641,"Rounds Apples","Frozen","250 g",1.58,each,core,true,false,CMD-DRY,MA,false,true
QX-HBC-642,"Original Shampoo","Health and beauty","2 L",6.00,each,core,true,true,CMD-PLM,CR,false,false
QX-PRO-643,"Selection Pasta","Produce","6 pack",4.23,each,branded,false,false,CMD-DSL,TR,false,true
QX-BAK-644,"Classic Peas","Bakery","per kg",4.17,kg,core,true,true,CMD-WHT,PL,false,false
QX-DRK-645,"Fresh Cheese","Drinks","250 g",5.17,each,branded,false,true,CMD-SUN,PL,false,false
QX-DRY-646,"Reserve Loaf","Dry goods","500 g",3.41,each,branded,false,false,CMD-WHT,MA,false,false
QX-BAK-647,"Original Pasta","Bakery","1 L",1.45,each,branded,false,false,CMD-WHT,BR,false,false
QX-CHL-648,"Orchard Chicken","Chilled","400 g",4.74,each,value,true,false,CMD-DRY,MA,false,true
QX-FRZ-649,"Crunch Rice","Frozen","400 g",6.85,each,branded,false,false,CMD-DRY,TR,false,true
QX-BAK-650,"Cottage Juice","Bakery","250 g",3.99,each,branded,false,false,CMD-WHT,BR,false,false
QX-DRK-651,"Selection Peas","Drinks","750 g",2.75,each,branded,false,false,CMD-SUN,TR,false,false
QX-FRZ-652,"Bites Apples","Frozen","750 g",5.52,each,branded,false,false,CMD-DRY,BR,false,true
QX-CER-653,"Simple Coffee","Cereal","500 g",2.46,each,core,true,false,CMD-WHT,BZ,false,false
QX-BAK-654,"Crunch Chicken","Bakery","per kg",3.41,kg,branded,false,false,CMD-WHT,BR,false,false
QX-BWS-655,"Everyday Flakes","Beer wine spirits","500 g",12.16,each,branded,false,false,CMD-GAS,BR,false,false
QX-TIN-656,"Rounds Shampoo","Tinned","750 g",0.94,each,branded,false,true,CMD-ALU,BR,false,false
QX-CER-657,"Meadow Shampoo","Cereal","6 pack",3.30,each,branded,false,false,CMD-WHT,BR,false,false
QX-DRY-658,"Orchard Sauce","Dry goods","6 pack",2.54,each,core,true,false,CMD-WHT,NL,false,false
QX-BAK-660,"Reserve Beans","Bakery","per kg",7.49,kg,finest,true,false,CMD-WHT,BR,false,false
QX-HHD-662,"Bites Sauce","Household","500 g",1.71,each,branded,false,false,CMD-BRD,BR,false,false
QX-CER-663,"Meadow Pasta","Cereal","2 L",1.76,each,branded,false,false,CMD-WHT,BR,false,false
QX-BAK-664,"Selection Rice","Bakery","400 g",2.89,each,branded,false,false,CMD-WHT,BR,false,false
QX-BWS-666,"Cottage Peas","Beer wine spirits","2 L",11.66,each,branded,false,false,CMD-GAS,BR,false,false
QX-FRZ-667,"Bites Biscuits","Frozen","1 L",1.46,each,core,true,false,CMD-DRY,BR,false,true
QX-CER-668,"Crunch Beans","Cereal","1 L",4.74,each,finest,true,false,CMD-WHT,BR,false,false
QX-DRK-669,"Classic Juice","Drinks","500 g",5.50,each,finest,true,true,CMD-SUN,MA,true,false
QX-HHD-670,"Hearty Chicken","Household","750 g",1.46,each,core,true,false,CMD-BRD,CR,false,false
QX-BWS-671,"Bites Butter","Beer wine spirits","400 g",14.47,each,core,true,false,CMD-GAS,BR,false,false
QX-TIN-672,"Original Cheese","Tinned","1 L",2.20,each,core,true,true,CMD-ALU,DK,false,false
QX-CER-674,"Golden Sauce","Cereal","250 g",3.75,each,finest,true,false,CMD-WHT,BZ,false,false
QX-CHL-675,"Golden Butter","Chilled","6 pack",4.07,each,finest,true,false,CMD-DRY,BR,true,true
QX-DRK-676,"Crunch Coffee","Drinks","2 L",6.27,each,branded,false,false,CMD-SUN,BR,false,false
QX-DRK-677,"Classic Apples","Drinks","750 g",2.96,each,branded,false,false,CMD-SUN,ES,false,false
QX-FRZ-678,"Golden Juice","Frozen","1 kg",8.24,each,finest,true,true,CMD-DRY,NL,false,true
QX-HHD-679,"Cottage Flakes","Household","750 g",11.60,each,core,true,false,CMD-BRD,NL,false,false
QX-CHL-680,"Hearty Chicken","Chilled","per kg",15.14,kg,value,true,false,CMD-DRY,BR,false,true
QX-PRO-683,"Meadow Pasta","Produce","1 kg",1.24,each,branded,false,true,CMD-DSL,BR,false,true
QX-BWS-684,"Orchard Coffee","Beer wine spirits","400 g",7.49,each,core,true,false,CMD-GAS,BR,false,false
QX-PET-685,"Crisp Beans","Pet","1 kg",6.71,each,value,true,false,CMD-WHT,BR,false,false
QX-BWS-686,"Hearty Cheese","Beer wine spirits","1 L",19.32,each,core,true,false,CMD-GAS,NL,false,false
QX-BAK-687,"Original Chicken","Bakery","per kg",5.52,kg,branded,false,false,CMD-WHT,BR,false,false
QX-DRK-688,"Hearty Chicken","Drinks","500 ml",1.04,each,value,true,false,CMD-SUN,BR,false,false
QX-PRO-689,"Harvest Peas","Produce","per kg",3.39,kg,core,true,false,CMD-DSL,VN,false,true
QX-PET-690,"Original Tea","Pet","400 g",8.47,each,branded,false,false,CMD-WHT,BR,false,false
QX-BWS-691,"Crunch Shampoo","Beer wine spirits","1 L",25.89,each,core,true,false,CMD-GAS,BR,false,false
QX-PRO-692,"Fresh Cleaner","Produce","500 g",1.93,each,branded,false,false,CMD-DSL,BR,false,true
QX-DRY-693,"Meadow Coffee","Dry goods","500 g",1.04,each,branded,false,false,CMD-WHT,NL,false,false
QX-FRZ-694,"Fresh Butter","Frozen","500 ml",4.27,each,branded,false,false,CMD-DRY,BR,false,true
QX-CER-696,"Hearty Yoghurt","Cereal","1 kg",3.14,each,core,true,true,CMD-WHT,GH,false,false
QX-HHD-697,"Everyday Juice","Household","2 L",7.94,each,branded,false,false,CMD-BRD,BR,false,false
QX-CER-698,"Hearty Yoghurt","Cereal","500 ml",3.53,each,branded,false,false,CMD-WHT,BR,false,false
QX-HBC-699,"Everyday Loaf","Health and beauty","6 pack",11.92,each,core,true,false,CMD-PLM,BR,false,false
QX-BAK-700,"Meadow Cheese","Bakery","per kg",6.46,kg,branded,false,false,CMD-WHT,BR,false,false
QX-BAK-701,"Crisp Peas","Bakery","1 L",2.37,each,branded,false,false,CMD-WHT,TR,false,false
QX-PET-702,"Selection Chicken","Pet","1 kg",9.29,each,branded,false,false,CMD-WHT,GH,false,false
QX-CHL-703,"Cottage Rice","Chilled","per kg",6.82,kg,branded,false,false,CMD-DRY,MA,false,true
QX-FRZ-704,"Golden Apples","Frozen","400 g",1.70,each,branded,false,false,CMD-DRY,BR,false,true
QX-TIN-705,"Original Peas","Tinned","500 g",1.79,each,branded,false,false,CMD-ALU,BR,false,false
QX-TIN-706,"Hearty Flakes","Tinned","1 kg",2.48,each,core,true,false,CMD-ALU,BR,false,false
QX-BWS-707,"Orchard Yoghurt","Beer wine spirits","500 g",17.05,each,value,true,false,CMD-GAS,BR,true,false
QX-HHD-708,"Selection Flakes","Household","500 g",9.69,each,value,true,false,CMD-BRD,BR,false,false
QX-BWS-711,"Original Chicken","Beer wine spirits","400 g",5.97,each,value,true,false,CMD-GAS,BR,false,false
QX-FRZ-712,"Meadow Peas","Frozen","1 L",1.46,each,value,true,false,CMD-DRY,BR,false,true
QX-CER-714,"Crunch Tea","Cereal","500 g",2.91,each,finest,true,false,CMD-WHT,BR,false,false
QX-TIN-715,"Fresh Apples","Tinned","1 L",1.46,each,core,true,false,CMD-ALU,BR,false,false
QX-BAK-716,"Crisp Peas","Bakery","250 g",3.78,each,core,true,false,CMD-WHT,TR,false,false
QX-CER-717,"Crisp Butter","Cereal","1 L",1.48,each,finest,true,false,CMD-WHT,BZ,false,false
QX-TIN-718,"Everyday Apples","Tinned","1 kg",0.97,each,branded,false,false,CMD-ALU,VN,false,false
QX-CER-720,"Choice Shampoo","Cereal","1 kg",3.81,each,core,true,false,CMD-WHT,TR,true,false
QX-HBC-721,"Selection Chicken","Health and beauty","500 ml",3.47,each,branded,false,false,CMD-PLM,BR,false,false
QX-TIN-722,"Reserve Loaf","Tinned","750 g",2.01,each,core,true,false,CMD-ALU,BR,false,false
QX-DRY-724,"Meadow Rice","Dry goods","6 pack",1.56,each,value,true,true,CMD-WHT,BR,false,false
QX-HHD-725,"Everyday Cleaner","Household","1 kg",6.96,each,branded,false,false,CMD-BRD,BR,false,false
QX-BAK-726,"Everyday Loaf","Bakery","1 kg",2.08,each,branded,false,false,CMD-WHT,BR,false,false
QX-DRY-727,"Simple Biscuits","Dry goods","400 g",6.21,each,branded,false,false,CMD-WHT,BR,false,false
QX-HHD-728,"Simple Tea","Household","1 kg",7.72,each,branded,false,true,CMD-BRD,BR,false,false
QX-PET-729,"Crisp Apples","Pet","750 g",9.12,each,branded,false,false,CMD-WHT,BR,false,false
QX-FRZ-730,"Meadow Biscuits","Frozen","400 g",4.89,each,branded,false,false,CMD-DRY,BR,false,true
QX-PRO-731,"Simple Cheese","Produce","per kg",4.31,kg,branded,false,false,CMD-DSL,BR,false,true
QX-TIN-732,"Harvest Tea","Tinned","1 L",2.50,each,core,true,false,CMD-ALU,BR,false,false
QX-DRK-733,"Choice Flakes","Drinks","6 pack",2.59,each,branded,false,false,CMD-SUN,CR,false,false
QX-CHL-734,"Cottage Pasta","Chilled","per kg",5.70,kg,core,true,false,CMD-DRY,BR,true,true
QX-FRZ-735,"Classic Pasta","Frozen","750 g",7.50,each,branded,false,false,CMD-DRY,BZ,false,true
QX-PET-736,"Cottage Tea","Pet","1 L",6.05,each,value,true,false,CMD-WHT,BR,false,false
QX-BAK-737,"Crisp Tea","Bakery","2 L",3.02,each,value,true,false,CMD-WHT,BR,true,false
QX-HBC-738,"Golden Chicken","Health and beauty","400 g",14.07,each,core,true,false,CMD-PLM,BR,false,false
QX-HHD-739,"Classic Tea","Household","750 g",5.14,each,value,true,false,CMD-BRD,KE,false,false
QX-BWS-740,"Crunch Peas","Beer wine spirits","750 g",14.92,each,value,true,false,CMD-GAS,GH,false,false
QX-DRK-741,"Original Coffee","Drinks","1 L",4.45,each,branded,false,false,CMD-SUN,KE,false,false
QX-DRK-743,"Bites Biscuits","Drinks","2 L",3.49,each,core,true,false,CMD-SUN,BR,false,false
QX-TIN-744,"Orchard Biscuits","Tinned","500 g",0.84,each,value,true,false,CMD-ALU,MA,false,false
QX-FRZ-745,"Cottage Butter","Frozen","250 g",7.20,each,finest,true,false,CMD-DRY,BR,false,true
QX-PRO-746,"Crisp Loaf","Produce","per kg",2.29,kg,branded,false,false,CMD-DSL,GH,false,true
QX-PET-748,"Crunch Cleaner","Pet","2 L",7.20,each,value,true,false,CMD-WHT,BZ,false,false
QX-DRY-749,"Golden Coffee","Dry goods","500 ml",6.04,each,branded,false,false,CMD-WHT,BR,false,false
QX-PET-750,"Golden Flakes","Pet","400 g",7.02,each,branded,false,false,CMD-WHT,ES,false,false
QX-FRZ-751,"Classic Beans","Frozen","750 g",2.48,each,branded,false,false,CMD-DRY,KE,false,true
QX-FRZ-752,"Harvest Chicken","Frozen","1 L",3.12,each,core,true,false,CMD-DRY,BR,true,true
QX-CHL-753,"Fresh Flakes","Chilled","500 ml",9.38,each,branded,false,true,CMD-DRY,BZ,false,true
QX-HHD-754,"Selection Cleaner","Household","400 g",5.04,each,core,true,false,CMD-BRD,GH,false,false
QX-CER-756,"Selection Flakes","Cereal","750 g",4.67,each,core,true,false,CMD-WHT,BR,false,false
QX-CER-757,"Choice Cleaner","Cereal","1 kg",3.50,each,branded,false,false,CMD-WHT,BR,false,false
QX-HBC-758,"Crunch Chicken","Health and beauty","6 pack",11.77,each,core,true,false,CMD-PLM,BR,false,false
QX-DRY-759,"Bites Sauce","Dry goods","6 pack",2.35,each,branded,false,false,CMD-WHT,BR,false,false
QX-TIN-760,"Simple Peas","Tinned","1 L",2.87,each,value,true,false,CMD-ALU,BR,true,false
QX-CER-762,"Bites Chicken","Cereal","500 ml",4.42,each,branded,false,false,CMD-WHT,BR,false,false
QX-DRK-763,"Golden Rice","Drinks","2 L",1.57,each,branded,false,false,CMD-SUN,DK,false,false
QX-CER-764,"Crisp Loaf","Cereal","1 kg",2.95,each,value,true,false,CMD-WHT,BR,true,false
QX-TIN-765,"Fresh Loaf","Tinned","250 g",1.10,each,value,true,false,CMD-ALU,NL,false,false
QX-HBC-767,"Original Butter","Health and beauty","400 g",11.86,each,branded,false,false,CMD-PLM,DK,false,false
QX-BAK-769,"Rounds Shampoo","Bakery","750 g",1.88,each,finest,true,false,CMD-WHT,BR,false,false
QX-FRZ-770,"Choice Shampoo","Frozen","750 g",5.13,each,branded,false,false,CMD-DRY,BR,false,true
QX-FRZ-772,"Choice Rice","Frozen","2 L",8.15,each,finest,true,false,CMD-DRY,DK,false,true
QX-CHL-773,"Orchard Beans","Chilled","1 kg",5.87,each,branded,false,false,CMD-DRY,BR,false,true
QX-BAK-774,"Harvest Flakes","Bakery","1 kg",0.71,each,branded,false,true,CMD-WHT,TR,false,false
QX-HHD-775,"Selection Rice","Household","500 ml",9.40,each,branded,false,false,CMD-BRD,BR,false,false
QX-CHL-776,"Rounds Cheese","Chilled","500 g",8.14,each,branded,false,false,CMD-DRY,BR,false,true
QX-BAK-777,"Selection Chicken","Bakery","6 pack",2.84,each,branded,false,false,CMD-WHT,BR,false,false
QX-BAK-778,"Crunch Shampoo","Bakery","1 kg",2.63,each,branded,false,false,CMD-WHT,BR,false,false
QX-BWS-779,"Crunch Juice","Beer wine spirits","2 L",21.22,each,branded,false,false,CMD-GAS,BR,false,false
QX-TIN-780,"Golden Chicken","Tinned","400 g",1.99,each,branded,false,false,CMD-ALU,NL,false,false
QX-PRO-781,"Crisp Sauce","Produce","per kg",1.23,kg,value,true,false,CMD-DSL,BR,true,true
QX-HHD-782,"Choice Shampoo","Household","2 L",1.35,each,finest,true,false,CMD-BRD,DK,false,false
QX-HHD-783,"Fresh Chicken","Household","500 g",5.18,each,branded,false,false,CMD-BRD,BR,false,false
QX-FRZ-784,"Meadow Loaf","Frozen","500 g",6.27,each,value,true,true,CMD-DRY,BR,false,true
QX-CER-785,"Reserve Biscuits","Cereal","750 g",2.64,each,branded,false,false,CMD-WHT,BR,false,false
QX-CHL-786,"Harvest Butter","Chilled","per kg",13.19,kg,branded,false,false,CMD-DRY,BR,false,true
QX-HHD-787,"Fresh Cleaner","Household","6 pack",6.80,each,branded,false,false,CMD-BRD,KE,false,false
QX-BAK-788,"Rounds Apples","Bakery","250 g",3.50,each,branded,false,false,CMD-WHT,BR,false,false
QX-BWS-789,"Golden Shampoo","Beer wine spirits","250 g",9.05,each,branded,false,false,CMD-GAS,BR,false,false
QX-DRY-790,"Crunch Shampoo","Dry goods","750 g",1.85,each,value,true,false,CMD-WHT,BR,false,false
QX-BWS-791,"Reserve Shampoo","Beer wine spirits","1 L",34.72,each,core,true,false,CMD-GAS,BR,false,false
QX-TIN-792,"Hearty Cheese","Tinned","750 g",2.31,each,branded,false,false,CMD-ALU,BR,false,false
QX-BAK-793,"Meadow Juice","Bakery","6 pack",4.08,each,core,true,false,CMD-WHT,BR,false,false
QX-TIN-794,"Hearty Flakes","Tinned","750 g",2.84,each,branded,false,true,CMD-ALU,GH,false,false
QX-DRK-795,"Classic Peas","Drinks","500 ml",0.81,each,branded,false,false,CMD-SUN,BZ,false,false
QX-PET-797,"Bites Loaf","Pet","400 g",10.72,each,branded,false,false,CMD-WHT,BR,false,false
QX-CER-798,"Classic Pasta","Cereal","1 kg",4.16,each,finest,true,false,CMD-WHT,BR,false,false
QX-TIN-799,"Rounds Cleaner","Tinned","2 L",2.75,each,core,true,false,CMD-ALU,PL,false,false
QX-PRO-800,"Original Sauce","Produce","750 g",1.87,each,value,true,false,CMD-DSL,BR,false,true
QX-PRO-801,"Simple Tea","Produce","750 g",5.30,each,value,true,false,CMD-DSL,BR,false,true
QX-TIN-802,"Original Pasta","Tinned","500 g",2.70,each,branded,false,false,CMD-ALU,BR,false,false
QX-BAK-803,"Meadow Juice","Bakery","500 g",2.84,each,branded,false,true,CMD-WHT,NL,false,false
QX-HBC-805,"Selection Beans","Health and beauty","400 g",14.27,each,branded,false,false,CMD-PLM,BR,false,false
QX-HBC-806,"Reserve Pasta","Health and beauty","250 g",4.20,each,branded,false,false,CMD-PLM,BR,false,false
QX-BAK-807,"Choice Chicken","Bakery","750 g",1.15,each,core,true,false,CMD-WHT,BR,false,false
QX-BWS-808,"Selection Biscuits","Beer wine spirits","6 pack",23.79,each,branded,false,false,CMD-GAS,BR,false,false
QX-BWS-809,"Cottage Juice","Beer wine spirits","500 ml",37.33,each,branded,false,false,CMD-GAS,BR,false,false
QX-BAK-810,"Classic Butter","Bakery","500 ml",3.51,each,core,true,false,CMD-WHT,BR,false,false
QX-HBC-811,"Bites Cheese","Health and beauty","250 g",4.30,each,branded,false,false,CMD-PLM,BR,false,false
QX-DRK-812,"Original Flakes","Drinks","6 pack",1.44,each,branded,false,false,CMD-SUN,GH,false,false
QX-DRY-813,"Choice Cleaner","Dry goods","1 L",5.45,each,core,true,false,CMD-WHT,BR,false,false
QX-DRK-814,"Rounds Yoghurt","Drinks","1 L",3.81,each,value,true,false,CMD-SUN,BR,true,false
QX-CER-815,"Reserve Yoghurt","Cereal","1 L",4.75,each,core,true,false,CMD-WHT,MA,false,false
QX-CER-816,"Simple Chicken","Cereal","500 g",4.04,each,finest,true,true,CMD-WHT,BR,true,false
QX-PET-817,"Choice Yoghurt","Pet","750 g",6.19,each,core,true,false,CMD-WHT,BR,true,false
QX-TIN-818,"Reserve Yoghurt","Tinned","500 ml",0.63,each,branded,false,false,CMD-ALU,BR,false,false
QX-DRY-819,"Crunch Coffee","Dry goods","1 kg",6.43,each,branded,false,false,CMD-WHT,BR,false,false
QX-TIN-820,"Orchard Peas","Tinned","750 g",1.18,each,branded,false,false,CMD-ALU,BZ,false,false
QX-BWS-821,"Cottage Chicken","Beer wine spirits","1 kg",37.41,each,branded,false,false,CMD-GAS,BR,false,false
QX-CHL-823,"Harvest Sauce","Chilled","400 g",7.60,each,core,true,false,CMD-DRY,BR,false,true
QX-PRO-824,"Crisp Sauce","Produce","per kg",3.95,kg,core,true,false,CMD-DSL,BR,false,true
