sale_id,branch_id,till_id,business_date,employee_id,customer_id,scan_started_at,scan_ended_at,payment_completed_at,items,basket_total,payment_method
S-106053,B-08,B-08-T01,2026-05-05,E-896,,2026-05-05T17:04:57Z,2026-05-05T17:05:05Z,2026-05-05T17:05:21Z,2,13.34,card
S-106054,B-08,B-08-T11,2026-05-05,E-924,C-134105,2026-05-05T11:54:01Z,2026-05-05T11:54:11Z,2026-05-05T11:54:22Z,2,9.44,mobile
S-106055,B-09,B-09-T03,2026-05-05,E-945,,2026-05-05T19:17:02Z,2026-05-05T19:17:10Z,2026-05-05T19:17:25Z,4,34.62,card
S-106056,B-09,B-09-T07,2026-05-05,E-950,,2026-05-05T10:03:58Z,2026-05-05T10:05:26Z,2026-05-05T10:05:41Z,15,90.93,card
S-106057,B-09,B-09-T06,2026-05-05,E-955,,2026-05-05T19:13:33Z,2026-05-05T19:13:41Z,2026-05-05T19:13:48Z,2,10.70,card
S-106058,B-09,B-09-T06,2026-05-05,E-948,C-129499,2026-05-05T16:09:41Z,2026-05-05T16:11:09Z,2026-05-05T16:11:21Z,20,165.20,card
S-106059,B-09,B-09-T01,2026-05-05,E-946,C-129180,2026-05-05T09:44:13Z,2026-05-05T09:44:21Z,2026-05-05T09:44:33Z,6,36.77,card
S-106060,B-09,B-09-T04,2026-05-05,E-948,,2026-05-05T10:28:49Z,2026-05-05T10:29:02Z,2026-05-05T10:29:10Z,6,19.14,mobile
S-106061,B-09,B-09-T06,2026-05-05,E-945,C-117622,2026-05-05T18:00:07Z,2026-05-05T18:00:45Z,2026-05-05T18:01:00Z,7,42.14,card
S-106062,B-09,B-09-T06,2026-05-05,E-954,C-105884,2026-05-05T16:15:30Z,2026-05-05T16:15:49Z,2026-05-05T16:15:54Z,4,40.67,card
S-106063,B-09,B-09-T01,2026-05-05,E-949,,2026-05-05T13:38:10Z,2026-05-05T13:38:18Z,2026-05-05T13:38:23Z,2,19.62,card
S-106064,B-09,B-09-T01,2026-05-05,E-945,,2026-05-05T18:05:15Z,2026-05-05T18:05:25Z,2026-05-05T18:05:47Z,5,21.13,cash
S-106065,B-09,B-09-T05,2026-05-05,E-937,,2026-05-05T15:13:38Z,2026-05-05T15:13:48Z,2026-05-05T15:14:23Z,5,15.17,cash
S-106066,B-09,B-09-T03,2026-05-05,E-936,,2026-05-05T18:32:57Z,2026-05-05T18:33:22Z,2026-05-05T18:33:31Z,20,166.35,card
S-106067,B-09,B-09-T01,2026-05-05,E-952,C-140883,2026-05-05T07:43:36Z,2026-05-05T07:43:45Z,2026-05-05T07:43:56Z,7,19.14,mobile
S-106068,B-09,B-09-T05,2026-05-05,E-942,,2026-05-05T09:00:23Z,2026-05-05T09:00:31Z,2026-05-05T09:00:35Z,2,66.32,card
S-106069,B-09,B-09-T05,2026-05-05,E-940,,2026-05-05T08:44:28Z,2026-05-05T08:44:36Z,2026-05-05T08:44:48Z,2,9.70,card
S-106070,B-09,B-09-T01,2026-05-05,E-941,,2026-05-05T09:29:16Z,2026-05-05T09:29:34Z,2026-05-05T09:29:58Z,8,25.52,cash
S-106071,B-09,B-09-T03,2026-05-05,E-950,C-108227,2026-05-05T14:37:50Z,2026-05-05T14:37:58Z,2026-05-05T14:38:04Z,3,27.71,card
S-106072,B-09,B-09-T01,2026-05-05,E-958,C-102958,2026-05-05T21:29:21Z,2026-05-05T21:29:29Z,2026-05-05T21:29:47Z,2,38.28,cash
S-106073,B-09,B-09-T07,2026-05-05,E-940,,2026-05-05T14:49:15Z,2026-05-05T14:49:26Z,2026-05-05T14:49:30Z,3,12.64,card
S-106074,B-09,B-09-T05,2026-05-05,E-951,,2026-05-05T17:58:45Z,2026-05-05T17:59:01Z,2026-05-05T17:59:11Z,8,107.88,card
S-106075,B-09,B-09-T02,2026-05-05,E-955,C-138912,2026-05-05T14:13:53Z,2026-05-05T14:14:21Z,2026-05-05T14:14:31Z,14,48.68,mobile
S-106076,B-09,B-09-T07,2026-05-05,E-957,C-126947,2026-05-05T07:36:44Z,2026-05-05T07:37:26Z,2026-05-05T07:37:42Z,8,49.80,mobile
S-106077,B-09,B-09-T06,2026-05-05,E-940,,2026-05-05T10:57:46Z,2026-05-05T10:58:01Z,2026-05-05T10:58:05Z,4,22.93,mobile
S-106078,B-09,B-09-T01,2026-05-05,E-938,,2026-05-05T21:00:59Z,2026-05-05T21:01:07Z,2026-05-05T21:01:21Z,1,6.06,card
S-106079,B-09,B-09-T02,2026-05-05,E-948,,2026-05-05T13:54:14Z,2026-05-05T13:54:22Z,2026-05-05T13:54:29Z,2,12.92,card
S-106080,B-09,B-09-T04,2026-05-05,E-942,,2026-05-05T15:11:44Z,2026-05-05T15:11:52Z,2026-05-05T15:11:59Z,6,33.96,card
S-106081,B-09,B-09-T04,2026-05-05,E-952,,2026-05-05T19:00:50Z,2026-05-05T19:01:13Z,2026-05-05T19:01:33Z,15,159.98,cash
S-106082,B-09,B-09-T02,2026-05-05,E-947,,2026-05-05T12:38:57Z,2026-05-05T12:39:07Z,2026-05-05T12:39:38Z,6,36.74,cash
S-106083,B-09,B-09-T03,2026-05-05,E-937,,2026-05-05T08:16:34Z,2026-05-05T08:16:45Z,2026-05-05T08:16:57Z,8,60.51,card
S-106084,B-09,B-09-T06,2026-05-05,E-517,C-126408,2026-05-05T11:06:39Z,2026-05-05T11:07:03Z,2026-05-05T11:07:10Z,6,37.81,mobile
S-106085,B-09,B-09-T07,2026-05-05,E-938,C-122401,2026-05-05T09:19:39Z,2026-05-05T09:19:57Z,2026-05-05T09:20:12Z,3,14.94,card
S-106086,B-09,B-09-T05,2026-05-05,E-941,,2026-05-05T13:31:20Z,2026-05-05T13:31:36Z,2026-05-05T13:31:56Z,7,28.39,cash
S-106087,B-09,B-09-T04,2026-05-05,E-948,,2026-05-05T11:18:27Z,2026-05-05T11:18:52Z,2026-05-05T11:18:57Z,15,60.33,card
S-106088,B-09,B-09-T01,2026-05-05,E-951,C-138089,2026-05-05T08:48:27Z,2026-05-05T08:48:35Z,2026-05-05T08:48:50Z,4,8.19,mobile
S-106089,B-09,B-09-T06,2026-05-05,E-954,C-104140,2026-05-05T11:22:05Z,2026-05-05T11:23:56Z,2026-05-05T11:24:05Z,30,164.31,card
S-106090,B-09,B-09-T07,2026-05-05,E-942,,2026-05-05T12:55:58Z,2026-05-05T12:57:55Z,2026-05-05T12:58:07Z,19,103.51,mobile
S-106091,B-09,B-09-T02,2026-05-05,E-936,,2026-05-05T08:27:25Z,2026-05-05T08:27:33Z,2026-05-05T08:27:42Z,3,10.47,card
S-106092,B-09,B-09-T05,2026-05-05,E-948,C-134485,2026-05-05T12:20:16Z,2026-05-05T12:20:24Z,2026-05-05T12:20:33Z,2,2.78,mobile
S-106093,B-09,B-09-T02,2026-05-05,E-961,,2026-05-05T15:44:17Z,2026-05-05T15:44:25Z,2026-05-05T15:44:30Z,3,8.25,mobile
S-106094,B-09,B-09-T03,2026-05-05,E-944,,2026-05-05T13:00:36Z,2026-05-05T13:00:52Z,2026-05-05T13:01:08Z,8,40.41,cash
S-106095,B-09,B-09-T03,2026-05-05,E-952,C-141781,2026-05-05T10:45:26Z,2026-05-05T10:45:52Z,2026-05-05T10:46:14Z,24,168.00,cash
S-106096,B-09,B-09-T06,2026-05-05,E-948,,2026-05-05T21:21:27Z,2026-05-05T21:24:44Z,2026-05-05T21:24:50Z,31,201.55,card
S-106097,B-09,B-09-T03,2026-05-05,E-948,,2026-05-05T15:21:33Z,2026-05-05T15:21:42Z,2026-05-05T15:21:51Z,4,8.18,card
S-106098,B-09,B-09-T02,2026-05-05,E-964,C-119544,2026-05-05T11:37:29Z,2026-05-05T11:37:37Z,2026-05-05T11:37:45Z,3,17.67,mobile
S-106099,B-09,B-09-T06,2026-05-05,E-956,C-135895,2026-05-05T07:39:06Z,2026-05-05T07:39:14Z,2026-05-05T07:39:24Z,1,4.94,mobile
S-106100,B-09,B-09-T06,2026-05-05,E-953,C-127945,2026-05-05T14:31:10Z,2026-05-05T14:31:36Z,2026-05-05T14:31:45Z,5,47.33,mobile
S-106101,B-09,B-09-T07,2026-05-05,E-960,C-139488,2026-05-05T09:55:35Z,2026-05-05T09:57:39Z,2026-05-05T09:57:51Z,30,116.47,card
S-106102,B-09,B-09-T01,2026-05-05,E-952,,2026-05-05T17:13:01Z,2026-05-05T17:14:11Z,2026-05-05T17:14:17Z,31,105.89,card
S-106103,B-09,B-09-T06,2026-05-05,E-950,,2026-05-05T17:45:49Z,2026-05-05T17:49:03Z,2026-05-05T17:49:14Z,30,182.30,mobile
S-106104,B-09,B-09-T01,2026-05-05,E-941,C-115235,2026-05-05T15:51:37Z,2026-05-05T15:51:45Z,2026-05-05T15:51:55Z,2,8.54,card
S-106105,B-09,B-09-T01,2026-05-05,E-944,C-124146,2026-05-05T19:15:33Z,2026-05-05T19:15:48Z,2026-05-05T19:16:01Z,9,100.46,card
S-106106,B-09,B-09-T02,2026-05-05,E-957,,2026-05-05T11:01:20Z,2026-05-05T11:01:48Z,2026-05-05T11:01:57Z,19,66.39,card
S-106107,B-09,B-09-T05,2026-05-05,E-950,C-107719,2026-05-05T13:56:56Z,2026-05-05T13:57:11Z,2026-05-05T13:57:27Z,9,41.39,card
S-106108,B-09,B-09-T03,2026-05-05,E-955,,2026-05-05T12:35:43Z,2026-05-05T12:35:51Z,2026-05-05T12:36:06Z,1,8.91,mobile
S-106109,B-09,B-09-T07,2026-05-05,E-958,,2026-05-05T12:27:00Z,2026-05-05T12:27:12Z,2026-05-05T12:27:19Z,2,12.20,card
S-106110,B-09,B-09-T03,2026-05-05,E-942,,2026-05-05T18:54:28Z,2026-05-05T18:54:36Z,2026-05-05T18:54:49Z,5,7.32,mobile
S-106111,B-09,B-09-T07,2026-05-05,E-506,,2026-05-05T21:15:03Z,2026-05-05T21:17:54Z,2026-05-05T21:18:09Z,28,193.95,mobile
S-106112,B-09,B-09-T07,2026-05-05,E-938,,2026-05-05T14:39:44Z,2026-05-05T14:41:58Z,2026-05-05T14:42:05Z,25,163.19,card
S-106113,B-09,B-09-T04,2026-05-05,E-942,,2026-05-05T18:05:33Z,2026-05-05T18:05:41Z,2026-05-05T18:05:48Z,7,26.62,card
S-106114,B-09,B-09-T06,2026-05-05,E-960,C-115393,2026-05-05T07:32:34Z,2026-05-05T07:34:32Z,2026-05-05T07:34:44Z,25,158.23,card
S-106115,B-09,B-09-T04,2026-05-05,E-957,C-103798,2026-05-05T18:53:08Z,2026-05-05T18:53:17Z,2026-05-05T18:53:32Z,8,11.00,mobile
S-106116,B-09,B-09-T03,2026-05-05,E-960,C-129712,2026-05-05T12:08:01Z,2026-05-05T12:08:09Z,2026-05-05T12:08:24Z,2,5.74,card
S-106117,B-09,B-09-T02,2026-05-05,E-954,C-141430,2026-05-05T10:22:08Z,2026-05-05T10:22:16Z,2026-05-05T10:22:54Z,4,33.52,cash
S-106118,B-09,B-09-T06,2026-05-05,E-949,,2026-05-05T20:21:06Z,2026-05-05T20:21:35Z,2026-05-05T20:21:51Z,6,14.07,card
S-106119,B-09,B-09-T01,2026-05-05,E-506,C-116942,2026-05-05T20:07:08Z,2026-05-05T20:07:16Z,2026-05-05T20:07:20Z,2,3.48,mobile
S-106120,B-09,B-09-T05,2026-05-05,E-945,,2026-05-05T14:44:50Z,2026-05-05T14:44:58Z,2026-05-05T14:45:09Z,2,4.02,mobile
S-106121,B-09,B-09-T01,2026-05-05,E-960,C-125968,2026-05-05T16:30:45Z,2026-05-05T16:30:53Z,2026-05-05T16:31:01Z,5,18.39,card
S-106122,B-09,B-09-T06,2026-05-05,E-957,,2026-05-05T16:10:16Z,2026-05-05T16:10:30Z,2026-05-05T16:10:36Z,3,27.99,card
S-106123,B-09,B-09-T03,2026-05-05,E-937,,2026-05-05T08:10:23Z,2026-05-05T08:10:39Z,2026-05-05T08:10:50Z,10,30.28,mobile
S-106124,B-09,B-09-T04,2026-05-05,E-936,,2026-05-05T09:38:03Z,2026-05-05T09:38:11Z,2026-05-05T09:38:36Z,2,6.98,cash
S-106125,B-09,B-09-T05,2026-05-05,E-952,,2026-05-05T09:06:23Z,2026-05-05T09:07:18Z,2026-05-05T09:07:23Z,23,193.31,card
S-106126,B-09,B-09-T07,2026-05-05,E-949,C-139684,2026-05-05T15:47:50Z,2026-05-05T15:50:07Z,2026-05-05T15:50:17Z,21,111.39,card
S-106127,B-09,B-09-T07,2026-05-05,E-956,,2026-05-05T21:24:11Z,2026-05-05T21:24:19Z,2026-05-05T21:24:33Z,2,4.14,card
S-106128,B-09,B-09-T07,2026-05-05,E-951,C-130456,2026-05-05T07:05:44Z,2026-05-05T07:06:34Z,2026-05-05T07:06:49Z,9,32.56,card
S-106129,B-09,B-09-T03,2026-05-05,E-963,,2026-05-05T14:00:22Z,2026-05-05T14:00:33Z,2026-05-05T14:00:49Z,6,22.47,card
S-106130,B-09,B-09-T05,2026-05-05,E-955,,2026-05-05T20:09:47Z,2026-05-05T20:09:55Z,2026-05-05T20:10:28Z,2,2.68,cash
S-106131,B-09,B-09-T03,2026-05-05,E-941,C-121773,2026-05-05T10:36:13Z,2026-05-05T10:36:26Z,2026-05-05T10:36:41Z,12,70.32,mobile
S-106132,B-09,B-09-T04,2026-05-05,E-944,,2026-05-05T19:38:34Z,2026-05-05T19:39:05Z,2026-05-05T19:39:41Z,14,148.57,cash
S-106133,B-09,B-09-T03,2026-05-05,E-955,C-129668,2026-05-05T17:49:49Z,2026-05-05T17:49:57Z,2026-05-05T17:50:09Z,3,6.36,card
S-106134,B-09,B-09-T05,2026-05-05,E-959,,2026-05-05T07:54:41Z,2026-05-05T07:54:49Z,2026-05-05T07:55:02Z,3,15.22,card
S-106135,B-09,B-09-T04,2026-05-05,E-958,C-138355,2026-05-05T15:49:49Z,2026-05-05T15:49:57Z,2026-05-05T15:50:10Z,1,3.10,cash
S-106136,B-09,B-09-T06,2026-05-05,E-959,,2026-05-05T14:21:58Z,2026-05-05T14:22:06Z,2026-05-05T14:22:19Z,1,9.65,card
S-106137,B-09,B-09-T03,2026-05-05,E-506,C-122188,2026-05-05T11:09:06Z,2026-05-05T11:09:26Z,2026-05-05T11:09:42Z,10,64.95,card
S-106138,B-09,B-09-T06,2026-05-05,E-948,C-109691,2026-05-05T09:37:36Z,2026-05-05T09:38:24Z,2026-05-05T09:38:37Z,12,42.59,mobile
S-106139,B-09,B-09-T03,2026-05-05,E-517,,2026-05-05T08:44:16Z,2026-05-05T08:44:45Z,2026-05-05T08:45:05Z,13,65.77,cash
S-106140,B-09,B-09-T05,2026-05-05,E-946,,2026-05-05T19:45:14Z,2026-05-05T19:45:22Z,2026-05-05T19:45:27Z,2,13.64,card
S-106141,B-09,B-09-T04,2026-05-05,E-948,C-102659,2026-05-05T15:04:34Z,2026-05-05T15:04:42Z,2026-05-05T15:04:55Z,2,12.50,cash
S-106142,B-09,B-09-T02,2026-05-05,E-940,,2026-05-05T16:07:48Z,2026-05-05T16:07:56Z,2026-05-05T16:08:10Z,3,11.78,mobile
S-106143,B-09,B-09-T07,2026-05-05,E-942,C-116688,2026-05-05T10:33:09Z,2026-05-05T10:33:22Z,2026-05-05T10:33:35Z,3,8.94,card
S-106144,B-09,B-09-T02,2026-05-05,E-953,C-125535,2026-05-05T07:27:24Z,2026-05-05T07:27:42Z,2026-05-05T07:27:54Z,12,28.34,card
S-106145,B-09,B-09-T03,2026-05-05,E-941,,2026-05-05T20:01:16Z,2026-05-05T20:01:38Z,2026-05-05T20:01:46Z,14,65.11,card
S-106146,B-09,B-09-T02,2026-05-05,E-940,,2026-05-05T13:21:01Z,2026-05-05T13:21:46Z,2026-05-05T13:21:53Z,29,174.75,mobile
S-106147,B-09,B-09-T07,2026-05-05,E-948,C-103372,2026-05-05T07:15:58Z,2026-05-05T07:16:30Z,2026-05-05T07:16:44Z,9,23.09,card
S-106148,B-09,B-09-T07,2026-05-05,E-506,C-103991,2026-05-05T12:40:56Z,2026-05-05T12:41:40Z,2026-05-05T12:41:54Z,13,132.28,card
S-106149,B-09,B-09-T04,2026-05-05,E-935,,2026-05-05T17:13:17Z,2026-05-05T17:13:25Z,2026-05-05T17:13:39Z,2,33.74,cash
S-106150,B-09,B-09-T01,2026-05-05,E-938,,2026-05-05T09:08:21Z,2026-05-05T09:08:29Z,2026-05-05T09:08:42Z,2,10.02,mobile
S-106151,B-09,B-09-T03,2026-05-05,E-943,C-116142,2026-05-05T20:27:46Z,2026-05-05T20:29:18Z,2026-05-05T20:29:34Z,43,166.67,card
S-106152,B-09,B-09-T02,2026-05-05,E-506,C-134176,2026-05-05T15:24:14Z,2026-05-05T15:24:47Z,2026-05-05T15:25:02Z,19,96.09,cash
S-106153,B-09,B-09-T06,2026-05-05,E-940,,2026-05-05T07:50:54Z,2026-05-05T07:51:08Z,2026-05-05T07:51:20Z,3,13.30,card
S-106154,B-09,B-09-T06,2026-05-05,E-953,C-119416,2026-05-05T07:58:01Z,2026-05-05T07:58:09Z,2026-05-05T07:58:19Z,2,17.80,card
S-106155,B-09,B-09-T04,2026-05-05,E-963,C-112194,2026-05-05T17:47:34Z,2026-05-05T17:47:42Z,2026-05-05T17:48:10Z,1,16.11,cash
S-106156,B-09,B-09-T04,2026-05-05,E-942,,2026-05-05T11:27:38Z,2026-05-05T11:27:49Z,2026-05-05T11:28:02Z,8,70.46,mobile
S-106157,B-09,B-09-T01,2026-05-05,E-936,,2026-05-05T18:15:47Z,2026-05-05T18:15:55Z,2026-05-05T18:16:06Z,5,20.12,card
S-106158,B-09,B-09-T05,2026-05-05,E-958,C-105171,2026-05-05T17:35:29Z,2026-05-05T17:35:47Z,2026-05-05T17:36:12Z,13,42.38,cash
S-106159,B-09,B-09-T07,2026-05-05,E-952,C-128673,2026-05-05T12:54:53Z,2026-05-05T12:55:12Z,2026-05-05T12:55:23Z,3,8.49,mobile
S-106160,B-09,B-09-T04,2026-05-05,E-947,,2026-05-05T15:00:01Z,2026-05-05T15:00:23Z,2026-05-05T15:00:39Z,17,180.04,mobile
S-106161,B-09,B-09-T02,2026-05-05,E-948,,2026-05-05T15:30:46Z,2026-05-05T15:30:54Z,2026-05-05T15:31:13Z,1,12.68,cash
S-106162,B-09,B-09-T03,2026-05-05,E-950,,2026-05-05T20:08:24Z,2026-05-05T20:08:32Z,2026-05-05T20:09:03Z,2,6.62,cash
S-106163,B-09,B-09-T06,2026-05-05,E-960,,2026-05-05T11:36:05Z,2026-05-05T11:36:38Z,2026-05-05T11:36:46Z,6,44.67,card
S-106164,B-09,B-09-T01,2026-05-05,E-960,,2026-05-05T15:06:55Z,2026-05-05T15:07:39Z,2026-05-05T15:07:48Z,22,120.97,card
S-106165,B-09,B-09-T02,2026-05-05,E-950,C-105799,2026-05-05T09:10:37Z,2026-05-05T09:10:45Z,2026-05-05T09:10:59Z,4,59.86,card
S-106166,B-09,B-09-T05,2026-05-05,E-941,,2026-05-05T16:20:20Z,2026-05-05T16:20:32Z,2026-05-05T16:20:47Z,7,44.56,card
S-106167,B-09,B-09-T03,2026-05-05,E-953,,2026-05-05T10:31:24Z,2026-05-05T10:32:27Z,2026-05-05T10:32:32Z,30,181.67,mobile
S-106168,B-09,B-09-T06,2026-05-05,E-949,C-111892,2026-05-05T21:06:43Z,2026-05-05T21:07:42Z,2026-05-05T21:07:53Z,9,45.97,card
S-106169,B-09,B-09-T05,2026-05-05,E-941,C-140339,2026-05-05T16:57:57Z,2026-05-05T16:58:09Z,2026-05-05T16:58:25Z,7,26.66,card
S-106170,B-09,B-09-T06,2026-05-05,E-506,,2026-05-05T15:17:21Z,2026-05-05T15:17:39Z,2026-05-05T15:17:45Z,3,34.68,card
S-106171,B-09,B-09-T05,2026-05-05,E-936,C-104266,2026-05-05T13:29:23Z,2026-05-05T13:29:37Z,2026-05-05T13:30:08Z,11,54.38,cash
S-106172,B-09,B-09-T04,2026-05-05,E-945,C-132143,2026-05-05T10:18:32Z,2026-05-05T10:18:40Z,2026-05-05T10:18:53Z,4,30.03,cash
S-106173,B-09,B-09-T05,2026-05-05,E-938,,2026-05-05T16:23:30Z,2026-05-05T16:24:12Z,2026-05-05T16:24:20Z,20,134.42,card
S-106174,B-09,B-09-T04,2026-05-05,E-963,,2026-05-05T09:47:54Z,2026-05-05T09:48:36Z,2026-05-05T09:48:53Z,17,63.37,card
S-106175,B-09,B-09-T04,2026-05-05,E-950,C-131088,2026-05-05T16:58:21Z,2026-05-05T16:58:29Z,2026-05-05T16:58:45Z,4,18.82,card
S-106176,B-09,B-09-T02,2026-05-05,E-953,,2026-05-05T09:31:42Z,2026-05-05T09:31:53Z,2026-05-05T09:31:57Z,10,32.99,card
S-106177,B-09,B-09-T05,2026-05-05,E-945,,2026-05-05T19:01:55Z,2026-05-05T19:02:22Z,2026-05-05T19:02:35Z,12,29.22,card
S-106178,B-09,B-09-T06,2026-05-05,E-517,C-112983,2026-05-05T15:53:49Z,2026-05-05T15:54:03Z,2026-05-05T15:54:08Z,4,82.96,card
S-106179,B-09,B-09-T07,2026-05-05,E-957,,2026-05-05T07:16:22Z,2026-05-05T07:16:41Z,2026-05-05T07:16:58Z,5,37.79,mobile
S-106180,B-09,B-09-T03,2026-05-05,E-947,C-141571,2026-05-05T20:24:15Z,2026-05-05T20:24:23Z,2026-05-05T20:24:39Z,2,29.96,card
S-106181,B-09,B-09-T02,2026-05-05,E-961,,2026-05-05T21:05:37Z,2026-05-05T21:05:51Z,2026-05-05T21:06:03Z,6,30.32,card
S-106182,B-09,B-09-T02,2026-05-05,E-935,C-112484,2026-05-05T09:20:28Z,2026-05-05T09:20:38Z,2026-05-05T09:20:52Z,8,115.67,card
S-106183,B-09,B-09-T01,2026-05-05,E-945,,2026-05-05T20:12:29Z,2026-05-05T20:12:37Z,2026-05-05T20:12:44Z,2,12.60,mobile
S-106184,B-09,B-09-T03,2026-05-05,E-945,C-109899,2026-05-05T16:39:10Z,2026-05-05T16:39:18Z,2026-05-05T16:39:36Z,3,7.10,cash
S-106185,B-09,B-09-T02,2026-05-05,E-935,,2026-05-05T15:46:50Z,2026-05-05T15:47:20Z,2026-05-05T15:47:34Z,12,35.24,mobile
S-106186,B-09,B-09-T07,2026-05-05,E-517,C-129962,2026-05-05T09:29:35Z,2026-05-05T09:32:11Z,2026-05-05T09:32:23Z,27,123.19,card
S-106187,B-09,B-09-T05,2026-05-05,E-958,,2026-05-05T14:59:41Z,2026-05-05T14:59:49Z,2026-05-05T14:59:58Z,2,19.52,mobile
S-106188,B-09,B-09-T07,2026-05-05,E-947,,2026-05-05T21:18:32Z,2026-05-05T21:18:55Z,2026-05-05T21:19:03Z,5,30.05,mobile
S-106189,B-09,B-09-T07,2026-05-05,E-959,,2026-05-05T08:16:49Z,2026-05-05T08:16:57Z,2026-05-05T08:17:06Z,1,5.75,card
S-106190,B-09,B-09-T04,2026-05-05,E-937,C-131647,2026-05-05T12:17:55Z,2026-05-05T12:18:03Z,2026-05-05T12:18:10Z,2,7.65,card
S-106191,B-09,B-09-T05,2026-05-05,E-946,,2026-05-05T13:02:22Z,2026-05-05T13:03:09Z,2026-05-05T13:03:15Z,27,201.10,card
S-106192,B-09,B-09-T03,2026-05-05,E-517,,2026-05-05T13:44:50Z,2026-05-05T13:45:01Z,2026-05-05T13:45:07Z,7,35.54,mobile
S-106193,B-09,B-09-T02,2026-05-05,E-954,,2026-05-05T08:56:43Z,2026-05-05T08:57:27Z,2026-05-05T08:57:42Z,25,202.50,mobile
S-106194,B-09,B-09-T02,2026-05-05,E-960,,2026-05-05T14:43:40Z,2026-05-05T14:43:48Z,2026-05-05T14:44:25Z,3,27.60,cash
S-106195,B-09,B-09-T03,2026-05-05,E-963,C-134642,2026-05-05T15:35:03Z,2026-05-05T15:35:11Z,2026-05-05T15:35:22Z,2,4.81,card
S-106196,B-09,B-09-T03,2026-05-05,E-954,C-117901,2026-05-05T07:36:54Z,2026-05-05T07:37:10Z,2026-05-05T07:37:22Z,9,57.70,card
S-106197,B-09,B-09-T01,2026-05-05,E-506,,2026-05-05T17:13:00Z,2026-05-05T17:13:49Z,2026-05-05T17:14:08Z,27,137.20,cash
S-106198,B-09,B-09-T07,2026-05-05,E-942,,2026-05-05T12:22:50Z,2026-05-05T12:22:58Z,2026-05-05T12:23:11Z,1,13.79,card
S-106199,B-09,B-09-T04,2026-05-05,E-944,,2026-05-05T07:40:30Z,2026-05-05T07:40:39Z,2026-05-05T07:40:49Z,8,26.83,card
S-106200,B-09,B-09-T01,2026-05-05,E-963,C-122389,2026-05-05T11:46:38Z,2026-05-05T11:46:46Z,2026-05-05T11:46:57Z,2,45.78,card
S-106201,B-09,B-09-T03,2026-05-05,E-517,C-111121,2026-05-05T19:17:42Z,2026-05-05T19:17:50Z,2026-05-05T19:18:01Z,3,43.44,card
S-106202,B-09,B-09-T07,2026-05-05,E-935,C-111121,2026-05-05T14:30:19Z,2026-05-05T14:30:30Z,2026-05-05T14:30:39Z,3,14.61,card
S-106203,B-09,B-09-T05,2026-05-05,E-942,C-128876,2026-05-05T10:30:48Z,2026-05-05T10:30:56Z,2026-05-05T10:31:21Z,5,14.76,cash
S-106204,B-09,B-09-T07,2026-05-05,E-959,,2026-05-05T09:49:54Z,2026-05-05T09:50:05Z,2026-05-05T09:50:20Z,2,11.14,card
S-106205,B-09,B-09-T04,2026-05-05,E-936,,2026-05-05T17:57:09Z,2026-05-05T17:57:33Z,2026-05-05T17:57:52Z,10,58.17,cash
S-106206,B-09,B-09-T03,2026-05-05,E-947,C-113550,2026-05-05T07:51:37Z,2026-05-05T07:51:47Z,2026-05-05T07:51:55Z,7,29.63,card
S-106207,B-09,B-09-T03,2026-05-05,E-950,,2026-05-05T20:51:30Z,2026-05-05T20:51:46Z,2026-05-05T20:51:57Z,8,28.63,card
S-106208,B-09,B-09-T01,2026-05-05,E-956,,2026-05-05T20:39:38Z,2026-05-05T20:40:11Z,2026-05-05T20:40:24Z,24,100.16,mobile
S-106209,B-09,B-09-T05,2026-05-05,E-947,,2026-05-05T13:05:16Z,2026-05-05T13:05:41Z,2026-05-05T13:05:51Z,12,82.62,card
S-106210,B-09,B-09-T01,2026-05-05,E-948,,2026-05-05T11:31:55Z,2026-05-05T11:32:09Z,2026-05-05T11:32:17Z,9,29.92,mobile
S-106211,B-09,B-09-T03,2026-05-05,E-964,,2026-05-05T08:00:27Z,2026-05-05T08:01:04Z,2026-05-05T08:01:27Z,16,86.79,cash
S-106212,B-09,B-09-T02,2026-05-05,E-945,,2026-05-05T08:40:11Z,2026-05-05T08:40:19Z,2026-05-05T08:40:29Z,2,24.66,card
S-106213,B-09,B-09-T06,2026-05-05,E-517,C-128513,2026-05-05T16:32:05Z,2026-05-05T16:32:52Z,2026-05-05T16:33:02Z,9,12.05,card
S-106214,B-09,B-09-T07,2026-05-05,E-936,,2026-05-05T18:48:12Z,2026-05-05T18:48:48Z,2026-05-05T18:48:55Z,6,9.60,card
S-106215,B-09,B-09-T03,2026-05-05,E-506,C-111061,2026-05-05T12:30:53Z,2026-05-05T12:31:01Z,2026-05-05T12:31:13Z,1,37.45,card
S-106216,B-09,B-09-T01,2026-05-05,E-961,,2026-05-05T19:00:56Z,2026-05-05T19:01:04Z,2026-05-05T19:01:19Z,4,5.28,mobile
S-106217,B-09,B-09-T05,2026-05-05,E-949,C-119311,2026-05-05T19:37:09Z,2026-05-05T19:37:30Z,2026-05-05T19:37:41Z,9,38.38,card
S-106218,B-09,B-09-T05,2026-05-05,E-941,,2026-05-05T15:04:37Z,2026-05-05T15:04:45Z,2026-05-05T15:04:50Z,3,9.39,card
S-106219,B-09,B-09-T02,2026-05-05,E-945,,2026-05-05T10:12:11Z,2026-05-05T10:12:47Z,2026-05-05T10:12:54Z,31,152.82,card
